O/F,LOX/LH2,LOX/RP-1,LOX/CH4,LOX/C2H6,LOX/ETHANOL,LOX/MMH,LOX/UDMH,LOX/N2H4,LOX/NH3,LOX/JP10,GOX/LH2,GOX/RP-1,GOX/CH4,GOX/C2H6,GOX/ETHANOL,GOX/MMH,GOX/UDMH,GOX/N2H4,GOX/NH3,GOX/JP10,N2O/LH2,N2O/GH2,N2O/RP-1,N2O/CH4,N2O/C2H6,N2O/ETHANOL,N2O/MMH,N2O/UDMH,N2O/N2H4,N2O/NH3,N2O/JP10,N2O4/LH2,N2O4/GH2,N2O4/RP-1,N2O4/CH4,N2O4/C2H6,N2O4/ETHANOL,N2O4/MMH,N2O4/UDMH,N2O4/N2H4,N2O4/NH3,N2O4/JP10,H2O2/LH2,H2O2/GH2,H2O2/RP-1,H2O2/CH4,H2O2/C2H6,H2O2/ETHANOL,H2O2/MMH,H2O2/UDMH,H2O2/N2H4,H2O2/NH3,H2O2/JP10,F2/LH2,F2/RP-1,F2/CH4,F2/C2H6,F2/ETHANOL,F2/MMH,F2/UDMH,F2/N2H4,F2/NH3,F2/JP10,OF2/RP-1,OF2/CH4,OF2/C2H6,OF2/ETHANOL,OF2/MMH,OF2/UDMH,OF2/N2H4,OF2/NH3,OF2/JP10,IRFNA/LH2,IRFNA/GH2,IRFNA/RP-1,IRFNA/CH4,IRFNA/C2H6,IRFNA/ETHANOL,IRFNA/MMH,IRFNA/UDMH,IRFNA/N2H4,IRFNA/NH3,IRFNA/JP10
1.861003861003861,406.88980303879475,318.74662631456994,303.80600576512245,314.8233691138721,317.7780752194892,327.7961457714234,334.48671109402005,298.31696266522874,305.37839405443145,319.37980402037937,412.3678389012736,323.9624151244269,310.61035338025425,321.0210542265229,320.4946086628548,330.46389881192636,337.0582482944412,302.7658073495159,310.03428921595525,324.08581218561915,297.6822174488382,336.94704412938444,,,,229.8441180160408,282.9857464110681,264.65234110066166,306.85590251308605,255.66405135099996,,343.5294747957496,380.6546166393426,242.8179306348683,234.23211465343195,237.4415867595512,285.8188591609734,318.668732649358,311.0561271971218,302.94166221630627,301.69009638100374,247.15124074938203,318.4848225713193,358.5768246578193,228.74636679081817,231.6962000860218,232.1482157301379,262.1825280779439,305.6746610337565,291.15052795047075,322.77032766818246,281.005242546073,228.28465441927534,403.18920265990965,,,,,361.12749774966755,,383.632540318905,364.7800871672447,,,,,350.2531158353969,370.9712657629751,369.6148322658499,362.22798903246655,360.7863011527051,,317.71787864219675,357.18252668717776,218.17291008774976,221.51923147980943,221.68498206212934,258.8842299573791,301.8633343773676,288.1052083270515,298.20741860510043,277.89006885671904,218.11362832466355
1.8916988416988418,407.958948689824,320.19280462770774,306.2546431991566,316.84489674081937,317.2249798655712,326.8376566330973,333.75423066945933,297.0497471671569,304.00354524951405,320.5209040226874,413.4457556175236,325.27048119219353,313.01267836084133,322.9463095412397,319.94010081698946,329.52384006086527,336.32853488125653,301.57242919529125,308.7460253899788,325.0809027819525,298.11729383196194,337.17317472547177,,,,231.5386902232523,283.77774328373414,265.80074787273145,307.0460782959905,256.8947897154504,,344.4543233865315,381.11235644651947,245.30371710976522,234.90074239580323,238.78116216854312,287.1265170268498,318.6852839415131,311.74419494476587,301.7003212625306,302.2187334590801,249.64667741520353,319.3908829558645,358.9534723859921,229.46437011023997,232.127715159282,232.64177429566888,263.68125085455574,306.41738207583114,292.1899691971409,322.74248165941776,282.1456479922824,229.18238576171035,404.33708302196334,,,,,361.3431795395277,,383.7189466859189,365.6212730745241,,,,,350.9359028828372,370.96879699681335,370.06163019602855,361.80739502958863,360.94386510236734,,318.50201605194445,357.5316528644181,219.0047044437918,221.904038731404,222.17073738282136,260.4038114108946,302.4555111419885,289.0961386626946,296.8342205836546,278.96038687984134,219.2738171677433
1.9223938223938224,408.99734388994506,321.51342902672474,308.61472873105197,318.7634962638568,316.63813046060255,325.87232289940096,333.0073162577935,295.79895754791835,302.6557187618467,321.533343651308,414.4924476784542,326.4616786182226,315.3052279803966,324.77502802957895,319.34641003874845,328.59776329320346,335.5870915742989,300.39551804476133,307.46562269380894,325.9597549471986,298.5571288994054,337.4031203709687,,,,233.18865249773228,284.55391841673156,266.91570073745163,307.2169506454917,258.0898547497667,,345.3583151279884,381.5580375799878,247.77025599623886,235.610823205576,240.29897392502588,288.3697441461846,318.6530281264721,312.37749594814983,300.47125630541734,302.542112551115,252.07020709197042,320.268493086825,359.32004428593564,230.2167628601925,232.55591292922324,233.1398157540529,265.1438225045209,307.1263045133768,293.19766657463884,322.647367298395,283.25168927341537,230.13639298663145,405.4564469259965,,,,,361.5186218600165,,383.76909688004315,366.4164803082136,,,,,351.5537793205691,370.9364503792956,370.4678201049768,361.3869617253747,361.0534403734225,,319.28544541976464,357.8837073589977,219.91044900092794,222.29603272984124,222.66967210559397,261.8676822891844,303.0124970014811,290.05063753225863,295.4689063404139,280.00014432627756,220.5726168359717
1.9530888030888032,410.0060210377327,322.7214206809979,310.8701862995641,320.5716558715756,316.03134250668904,324.91099462693154,332.2488690505203,294.5641627507856,301.3163906367083,322.4307498931338,415.5089607260868,327.53019658193637,317.510284427293,326.48029182556036,318.75550474528114,327.6665485037765,334.83648678130817,299.24378101593874,306.2116126492819,326.71593419522384,299.00576177356936,337.63113174225657,,,,234.8017483503427,285.3062314132323,267.99413867622854,307.3684248541381,259.2506781361878,,346.24175356043366,381.99812754768936,250.17581851911046,236.37136083764423,242.00143514192743,289.54854883997496,318.5450062145642,312.9468980488533,299.2548700257968,302.6310788778823,254.40656823425246,321.1288011427966,359.6826507948232,231.00215945343882,232.98173440912169,233.6439356919293,266.5638683657739,307.8209819110865,294.17486127441344,322.4806713758197,284.3237639301994,231.1603941412368,406.548307668215,,,,,361.6776844836903,,383.7829252802775,367.19114213762754,,,,,352.1205003594006,370.8763869383837,370.8297684610909,360.96722368778387,361.1187112587799,,320.04701753125397,358.22735847229217,220.90599390162737,222.68219737251013,223.18488626206232,263.28561306206814,303.5341204175619,290.9703247265998,294.1043697005605,280.984258472974,222.0286393498482
1.9837837837837837,410.98596522911424,323.80985541656503,313.0429874158821,322.2819591901904,315.40825576222284,323.9642507861118,331.4814019742777,293.3449433022349,299.99450561994223,323.21731264313297,416.4962854448964,328.4899779147096,319.61077062255373,328.09343752433773,318.1418189038683,326.75076786494253,334.07894343384015,298.0985103513018,304.9652649692787,327.36520688618793,299.46719003358004,337.8515074116226,,,,236.37302997278482,286.02653159484544,269.04142354331594,307.50035358023433,260.3786091955694,,347.0993973340378,382.4268304255145,252.51124521942438,237.19334483470823,243.88144989634768,290.6538571166653,318.39296234312343,313.46239347819585,298.0514197230515,302.43073996244794,256.6606646790479,321.9622733775508,360.0358319246756,231.83472019998558,233.4056130836413,234.15590580881192,267.93480449443405,308.4834783187483,295.12270575392273,322.2581790422459,285.36373183928737,232.26474854973372,407.613625066118,,,,,361.79868227187586,,383.7606070245185,367.92365495684936,,,,,352.6166321697176,370.79068848742975,371.1430865827206,360.54863964473594,361.1321699838577,,320.80687550850547,358.5627674017346,222.0091580625968,223.07067465081565,223.72001433738427,264.65928853636456,304.0107888920779,291.84724790063586,292.75979395533744,281.9383799338209,223.65590318681754
2.0144787644787643,411.9381106196254,324.8018799225043,315.11631059751466,323.88549813505557,314.7719470217201,323.0130846630589,330.69708153798285,292.1408926207274,298.69881778020215,323.8876594113149,417.45536469788357,329.33464057848147,321.61881018250074,329.59734310436687,317.5175538921285,325.8311575944542,333.30628582783163,296.96846585829866,303.74483971191427,327.90301577658266,299.9307976587329,338.0749342393669,,,,237.89866299131947,286.73345405951164,270.062940949079,307.60305121473226,261.4790178663659,,347.9427767383156,382.83833332620287,254.77619591755428,238.09386297126267,245.90027273021218,291.693961695005,318.1900483740038,313.92440281738476,296.8610493754081,301.9597823452458,258.83912959648416,322.78003209876266,360.37988741726747,232.71477596190897,233.828535993628,234.68143726067203,269.27463387780637,309.1239026260421,296.04282958875694,321.9587096426588,286.37285539259375,233.45143425395426,408.65331688374044,,,,,361.9052712401868,,383.7025466662275,368.62781712266855,,,,,353.0450115493462,370.6813300094388,371.41503010542266,360.13160015968214,361.1192050224775,,321.54915810560084,358.8785915088648,223.2378560916592,223.4697849802821,224.286515502314,265.99028077808583,304.460464265857,292.7001432939047,291.41820765424154,282.85327089679595,225.43461468648127
2.045173745173745,412.86334728551117,325.6707779347865,317.1020788952234,325.4048637251622,314.1250145443447,322.0678504789842,329.91783223354884,290.95161441983066,297.4108843990698,324.44667937831235,418.39373042174236,330.07816362750765,323.5364851684712,331.00453218850623,316.8754678017481,324.91810317361956,332.5303256639935,295.8532553515281,302.5408035888739,328.3451928300726,300.4004892799027,338.29576344901085,,,,239.39051907800078,287.40980443108003,271.05552381390385,307.6952370703337,262.5449356243072,,348.7611097340661,383.23907083986563,256.9664522390802,239.08093445136103,248.00815947978816,292.6681637008291,317.92970570026864,314.3333709593325,295.683814753381,301.2428392515026,260.93281489265763,323.5776255916466,360.70931553485553,233.6581266209763,234.2587688736527,235.22653273867752,270.56884572162284,309.7429750697851,296.9351693165084,321.58283890622505,287.35232470992287,234.73427366882436,409.67487922965967,,,,,361.9755118861239,,383.6093576422686,369.3109096469243,,,,,353.4308970570734,370.53842751309463,371.6469907559623,359.7164339490738,361.0611715079417,,322.27873746627006,359.19805749336564,224.6133355195114,223.87381023216204,224.8823821183706,267.28004932210496,304.86396261516734,293.52089941056585,290.09802560928756,283.7184695103635,227.32759438432416
2.075868725868726,413.7625225527816,326.43973202123857,319.0024063301235,326.82214529317963,313.4696604851609,321.1289698490774,329.12528009229186,289.77672726749074,296.14841729696616,324.90959640578177,419.3056166969633,330.7145552352809,325.36579012650776,332.3072377759209,316.2364437995985,324.01197524873027,331.76254559805824,294.7524980548297,301.3437388745115,328.6877893128077,300.8801842570125,338.51383593314796,,,,240.83450031464454,288.0652266141788,272.02019897303506,307.75763993852956,263.5774615736444,,349.5660187683758,383.62934261494,259.0836200842851,240.18734178758368,250.14793442139276,293.56670445727883,317.6249561328782,314.68980662001104,294.51970312969416,300.3524116790299,262.9612747651357,324.35574258403943,361.03017264622497,234.66600555749045,234.68241982939455,235.7787980220921,271.8260994438967,310.341355701978,297.7921691979381,321.1530190446729,288.294456138978,236.1144038218153,410.66590586741376,,,,,362.0329176702477,,383.481825089743,369.9684849086871,,,,,353.75507244707455,370.38729776235266,371.8345171173233,359.30341379021195,360.9722983575187,,323.0006084677823,359.50981251292177,226.12568491267177,224.28424268060292,225.51370677877767,268.5299404181373,305.2296689624055,294.30122445081116,288.78176443237686,284.53861223961394,229.29316910731976
2.106563706563706,414.63644322777446,327.1122964449889,320.8191636635321,328.149350704056,312.79840324667657,320.2064690342139,328.3308314177648,288.6158616693626,294.8930919433298,325.2821086757483,420.1851869869485,331.2582340067128,327.09912038698786,333.528196249759,315.58315028987147,323.11306898374244,330.97402654890396,293.6747949623746,300.1716146930815,328.94715527329686,301.36405867470205,338.72901650229795,,,,242.24691932014622,288.709384903049,272.9493382289871,307.7994078370271,264.58590058676873,,350.3523218396122,384.0094388511245,261.13006115648017,241.41533028661019,252.2894027405858,294.3974719998323,317.2696731774989,314.9846860235761,293.3686487821288,299.3554154338989,264.9110919631581,325.1098092195006,361.3485228890113,235.75386321338345,235.115287467232,236.35608042221955,273.0482966058471,310.91967066398377,298.6330028018363,320.65532502306445,289.21786168505093,237.58566491162054,411.6404525120649,,,,,362.05537197002843,,383.32088021108325,370.59589557805185,,,,,354.0429845484956,370.20606336628276,371.9850708263939,358.8927617258879,360.855547176585,,323.6990292986302,359.81403114750856,227.77128102923115,224.70275332914736,226.1949677543979,269.74118902956536,305.54729730078674,295.0507204978399,287.4873200962986,285.3142560070525,231.2881774817896
2.137258687258687,415.48587767546746,327.6822804835072,322.5447918233518,329.37840278189776,312.1222141619927,319.2812100935468,327.5356849412555,287.4686607185106,293.6624577012755,325.5602768952778,421.03984343169867,331.71377092634896,328.74695153169955,334.649390013966,314.93586550825955,322.22161521284806,330.2059848015113,292.6018186215935,299.0149482778123,329.12970330895297,301.85113338507426,338.94119731599494,,,,243.6138302209715,289.32488272583004,273.8610591472086,307.82965753171374,265.5671664388846,,351.1204708721193,384.39194437454535,263.1084020008314,242.79058512722142,254.39997172085953,295.1594984564227,316.87662527862904,315.2283764699257,292.2305452144822,298.2939973855692,266.7933650794252,325.8456595112367,361.65881720723945,236.92770193936377,235.55100622928032,236.95419119447416,274.2367416334765,311.47852488356654,299.4402906724976,320.09686162865216,290.1059246390037,239.12670020664586,412.5859807131145,,,,,362.0663077332573,,383.12755719992225,371.2001216991072,,,,,354.2754294393287,370.0139272532019,372.1062071428907,358.48465368304124,360.71370650408625,,324.39475809527,360.10510929015743,229.5308391548689,225.13123075925358,226.93477616005603,270.90668373099214,305.8342280802924,295.7699453793302,286.1972496146724,286.00215250654173,233.2726273331695
2.1679536679536677,416.3115566771351,328.16374230065304,324.1995404870513,330.521292646806,311.4517495920417,318.3534840858381,326.74087245024185,286.334779928901,292.4383286435219,325.76020653221093,421.8703201146017,332.07582829016957,330.3116561152946,335.6731109871623,314.27689532005627,321.33778994331414,329.4192706138467,291.54222274466855,297.8643858780014,329.2317893250126,302.3356796563987,339.1502880632974,,,,244.94411021922966,289.9213111720636,274.7476754326,307.829015411994,266.52222316488366,,351.8708932867471,384.7525331765901,265.02128953609616,244.31475476201146,256.47371500023866,295.84296422161896,316.44958557016406,315.4216817124935,291.0963508689615,297.18689404595136,268.610798742458,326.5691455746673,361.96131616806707,238.18970088893764,235.99070131926223,237.57686944828367,275.3926744665742,312.0184252939525,300.22400601929166,319.50476578284554,290.9683655591805,240.7256009564424,413.5098490475003,,,,,362.0435059210091,,382.9029673135074,371.78211323881237,,,,,354.46667766714745,369.8064384132172,372.1818550835968,358.0792244930598,360.54937180471563,,325.07737046758126,360.3889895887976,231.35362538888128,225.57901424305317,227.73578858112987,272.0356233371166,306.07065370672365,296.4593616166558,284.92902426996534,286.57929520502444,235.22946124900074
2.1986486486486485,417.1141795725783,328.56105564224765,325.76572709829753,331.5799741843554,310.76951820284114,317.44273753119086,325.94727487621657,285.2138870074181,291.2292870327398,325.87822698312436,422.69067084008685,332.3595275180964,331.7948643521697,336.6222037284865,313.6166771776682,320.46172246179384,328.6446701934639,290.4956724117453,296.7376805888103,329.2697538757239,302.8216384265024,339.35622075853195,,,,246.24291609234282,290.49922966149285,275.60136101891527,307.8065576420755,267.4519856511437,,352.6040242903931,385.1037616312214,266.8712809310779,245.9756345176268,258.487362205168,296.45613070053423,315.9917499338866,315.56594174319446,289.9837451960362,296.0607934042049,270.36587860326017,327.27560372024203,362.2562450056957,239.5290058578872,236.43560091529037,238.23592717330132,276.51727745566484,312.5304382319806,300.9941504579212,318.8677329192958,291.8149248170361,242.36098587179234,414.41274071291014,,,,,362.0103801572652,,382.6482559125708,372.342674280036,,,,,354.6197662605181,369.57904886175413,372.23744774691403,357.6765677613492,360.35365598882106,,325.73644448664265,360.6716291737892,233.20354163118654,226.04143060428896,228.61258132204648,273.1372023965469,306.2645184420429,297.1193483751876,283.6652151080174,286.9271957011851,237.14344315201063
2.2293436293436293,417.89440947065816,328.8688487419629,327.25475709236963,332.55638245574136,310.0858230780715,316.53942139026407,325.15564740917284,284.10566157982043,290.0437802016119,325.93048433711914,423.4748691215951,332.57001272999634,333.1982163575187,337.47838482557694,312.95606098404716,319.59350229510187,327.87284458215777,289.46184382473837,295.62544376713555,329.24966872131455,303.3130818254408,339.5589403643965,,,,247.50766435432692,291.0591732079915,276.44023528455546,307.7523912400369,268.34895423669866,,353.32029608916054,385.44588366583775,268.6608000255236,247.75757593347643,260.45421968297035,296.9986921499065,315.506285777489,315.65270464315813,288.8836126980198,294.9179272789855,272.06088951925324,327.9655778894139,362.5380207698326,240.943704206203,236.88705431620753,238.9285783807106,277.6116581139568,313.0339536188251,301.73311269226843,318.2027842580275,292.62869524865533,244.00560129025118,415.29531040221724,,,,,361.95609320859836,,382.3645950935978,372.8824671812082,,,,,354.72642152916615,369.3388588216422,372.25104518869705,357.2767446402215,360.15140956444833,,326.393001362382,360.94741387230977,235.05891732429845,226.52134916543326,229.5800953779921,274.195667890023,306.4144912993712,297.7502076076655,282.4230245283302,286.84645916820176,239.00891992422376
2.2600386100386096,418.6661024120355,329.10198726905344,328.657988796269,333.4422803132333,309.40149503325273,315.64360933608623,324.36663433359945,283.0097948831453,288.8726025697039,325.9230343011284,424.2368823562212,332.70237872870956,334.51297367260065,338.2441494657303,312.2957714121688,318.733184960273,327.10436150284517,288.4492437109619,294.5273494739862,329.16729243875614,303.8043220047888,339.7584147369379,,,,248.7356647094579,291.6016483339044,277.24770491083376,307.68509038524087,269.2306589087801,,354.02581551812597,385.79147573721264,270.38364550945766,249.61866407650015,262.35719333669897,297.4618288633955,314.9961874712105,315.6931276668609,287.79576224410647,293.7831159185771,273.6979737216768,328.63430889969385,362.8126593074018,242.41147219562595,237.35408880007617,239.66004761231233,278.6769149323957,313.51047202130786,302.45079197794735,317.5164730575809,293.41928465700704,245.64339399838852,416.1581825748854,,,,,361.86980626411656,,382.0469892812527,373.40201651689347,,,,,354.8118582076364,369.09872476427523,372.2362440486167,356.87978286747745,359.93337367723655,,327.03668982663976,361.2165075995064,236.89257839565343,227.0221066928989,230.644802813413,275.21996320748275,306.5100245377919,298.3430416258991,281.1850942551378,286.1967155127135,240.82370645570433
2.2907335907335904,419.40343253725143,329.25547948041367,329.9968866991345,334.24963344657425,308.7172417223846,314.7458209063044,323.5709993080363,281.92598943417465,287.7066945662088,325.86169534843117,424.9907110504941,332.7719902842206,335.75090130696447,338.93205093371705,311.6364262314686,317.87116788870236,326.32982156421554,287.4399039947307,293.4341773256519,329.0381017966307,304.2946242126483,339.95460663981953,,,,249.9319549788398,292.12713364943966,278.0331720369704,307.59480936044986,270.0853243412802,,354.70965275090157,386.116109243604,272.0588358711415,251.52292200258074,264.2133152347872,297.85523270943605,314.45468225985826,315.6889383483498,286.71999390833895,292.6519810953451,275.27907671531534,329.28755431475116,363.08618502435473,243.92234580296966,237.8270939891416,240.44354038646412,279.70554312600115,313.9698710994363,303.14788203119707,316.80486917114666,294.18739483304296,247.2627621130578,417.00868196664715,,,,,361.7749665530065,,381.7027114382755,373.9017130058901,,,,,354.86753044250423,368.8361828810552,372.1947761488949,356.4856801207819,359.690142286009,,327.6571060395117,361.4790711051474,238.70003063363615,227.5476008928354,231.81695943475125,276.20230179897527,306.5592915862794,298.9161313254694,279.9598986519621,285.1922276008385,242.5875429839053
2.321428571428571,420.1201794831474,329.3444387405285,331.2525833126811,334.970399680295,308.03366573035726,313.8651448466348,322.78879806147023,280.8539586818551,286.5545246045618,325.74205799792935,425.7101479544396,332.7840188234973,336.91354191012454,339.55484320911046,310.9785517360698,317.0267396938224,325.5694153144731,286.4423785122183,292.3634430553593,328.8671485940537,304.77837869560625,340.1475080740165,,,,251.09765194100257,292.6360940398669,278.80608260190644,307.4717765050042,270.9178821329472,,355.3835877699231,386.43235828620493,273.67136662345666,253.43954810864653,266.01554109913644,298.18016940753495,313.89396755503424,315.63242321854005,285.6561020001942,291.5274566382046,276.7973773683048,329.93110094261954,363.3529866235696,245.45101445898297,238.31168195759952,241.28092944744012,280.71551192894987,314.4125121664395,303.825038244116,316.0916737643346,294.92472735472387,248.8559527574345,417.8406665319136,,,,,361.6607605415887,,381.33897781507477,374.38181766726814,,,,,354.88471279456087,368.5639024357063,372.12832790720864,356.0944061178837,359.44603256299143,,328.27546744493634,361.73526179148314,240.45967999744352,228.10967330677065,233.09683857286478,277.15980990025,306.56131407760347,299.45133000036026,278.7557727094106,284.0393119127364,244.30119819307194
2.352123552123552,420.8235233524098,329.37396506176225,332.43645744369263,335.6268538306597,307.3512797844348,312.9920223598703,322.0106153810604,279.7934303961105,285.42445194003324,325.57917717500334,426.4091172556464,332.7333722412539,337.9921208227847,340.0839850739652,310.3225957677658,316.19022498534014,324.8037477659625,285.4651175826988,291.30590669682624,328.64908084575086,305.2648159264563,340.33711238272815,,,,252.23382439879916,293.1198341810366,279.5496249885738,307.32511827845735,271.72480362221256,,356.0366433832396,386.7527793391279,275.24010978378124,255.3421983707713,267.75693583489635,298.4298460217447,313.32596164429543,315.5449242054314,284.6038774686077,290.4026294867504,278.2717700428338,330.5601435738449,363.6132558252283,246.98995744896308,238.81372827883973,242.1736454519116,281.6906984586283,314.8387362579251,304.47362024060163,315.3616526845301,295.64974058616735,250.41816872174323,418.6479276206822,,,,,361.52781769392834,,380.93838638134537,374.83051044903175,,,,,354.8769325231441,368.2827249058965,372.0385272990407,355.71156239898056,359.18002984628066,,328.8814334366059,361.98523358381175,242.18350040154363,228.7100582945822,234.47627619695942,278.0844658184275,306.5157889335405,299.9576706073498,277.55550499642226,282.82845768857504,245.96595169274352
2.3828185328185327,421.50736480885035,329.3390686562638,333.5497784749344,336.19044214716126,306.67051959285766,312.1169816115791,321.2270674555643,278.7441309634788,284.3074250408128,325.36791301701487,427.10157625749565,332.6350202932091,338.99843079966604,340.54267495782176,309.66893873778065,315.3520364768156,324.0527944735932,284.4903598391513,290.2612675071581,328.4081628470294,305.74350508537157,340.5234250281108,,,,253.34149192693147,293.59699802945414,280.2731621794708,307.1549877561579,272.51941860174105,,356.6749006789422,387.0529026184049,276.7496552047874,257.2204728295107,269.4559008049819,298.6157537716769,312.73374108285907,315.40939962200906,283.56310980545896,289.28762467884803,279.68644915457804,331.1698064040781,363.8671772003583,248.51152860913766,239.33939934652741,243.1373999527884,282.64907322228896,315.24884786430493,305.1127370238436,314.62737518722537,296.3540267756222,251.95458796467835,419.43770719872856,,,,,361.3710729803184,351.14676943584084,380.52642708125626,375.2717056805564,,,,,354.8575559815612,367.99340604554914,371.9269326048995,355.33140001996117,358.9161349441128,,329.4699077675556,362.2233406633811,243.85518559276355,229.35129199830942,235.93129543284323,278.9680291905056,306.41318791671495,300.43500386044195,276.3758704416158,281.60313949307323,247.58334945014207
2.4135135135135135,422.1655601318843,329.26462248498933,334.5835999523258,336.69393951295234,305.98261111840435,311.25889809613494,320.4481856528748,277.70581222492757,283.1946282146297,325.13240093474207,427.7611556353913,332.49355228840216,339.93399882075687,340.93355964390395,309.0086590342292,314.5312530806229,323.29715086253276,283.52660044251394,289.2204546958164,328.128250532928,306.2238194086835,340.7064552427579,,,,254.42162426919685,294.05887188894656,280.9773004461041,306.961240611496,273.28544530036845,,357.298745412278,387.3514475593365,278.2101209074186,259.06181081059975,271.1014542586169,298.7320242780584,312.1288280564044,315.2377823448965,282.5335885480558,288.19200497444734,281.0514882058495,331.7658075413454,364.1149285067302,250.0226442498016,239.8761407706115,244.1590241998203,283.57433777702636,315.6431156418071,305.73369337956024,313.8912768773398,297.029071901774,253.4481225936263,420.21049966232414,,,,,361.1968991929943,351.09779914994795,380.0855611350826,375.69336560347335,,,,,354.80611143186144,367.6966286535294,371.7950211343776,354.94816995113626,358.63308049161014,,330.04637190940224,362.4613207267262,245.49009620891215,230.04405605629785,237.44730935457304,279.818941439782,306.26311659534184,300.88309553786587,275.1997870513517,280.38634776004153,249.15501901001713
2.444208494208494,422.81184205516826,329.1352943712904,335.5492767799989,337.1191501561247,305.30619822152795,310.3988734818135,319.6742214082921,276.6782531746869,282.1028936871003,324.8667036200833,428.4151864614467,332.30319945612166,340.8003263686732,341.25937519776613,308.36055912573875,313.71825928653334,322.556624466953,282.5736159761921,288.2008011196958,327.8228370688173,306.7003549254152,340.8862057820564,,,,255.47511438723635,294.49665365875245,281.6625978838046,306.74402536091,274.03189860102975,,357.90853448806604,387.6424352772452,279.62292966480453,260.865676802139,272.6993737090035,298.79122069292566,311.50354271933105,315.03244241717044,281.5151376094828,287.1074608619963,282.36813310907803,332.35386678450226,364.3508502572643,251.50963776764226,240.4420991277397,245.24943783853067,284.47581784447146,316.0217601147209,306.3277008345367,313.1647285855754,297.6931840657411,254.91414401864813,420.9735357955922,,,,,361.01169190436354,351.0459079220693,379.62272339907753,376.095275588122,,,,,354.7356189903641,367.3930097457541,371.6441990619939,354.5674122299294,358.3433263581206,,330.6163290873599,362.69351533620005,247.07352949903265,230.7997737773253,238.9936039868563,280.63701924165963,306.0663938746271,301.29248403092663,274.04391821713966,279.16766078279977,250.68255538910154
2.4749034749034746,423.4400604118924,328.9554967787522,336.4480924457788,337.47870845451183,304.632334742519,309.55560561972015,318.91495135014526,275.6611536280344,281.0147701407015,324.5546802037981,429.03724890031344,332.08816458338237,341.5988957344732,341.5229871033437,307.7063517710176,312.9034485875157,321.8117807194292,281.6397230935997,287.19315648566374,327.4950261883114,307.1727433453947,341.06272969049525,,,,256.50290904419876,294.92900964838253,282.33407090739837,306.5036279244145,274.75938381535303,,358.5104075044663,387.9198933980632,280.98952787704576,262.62183768242653,274.2556147045685,298.7971918593253,310.8784067269538,314.78615317415887,280.5074833308062,286.025503660503,283.6376462786348,332.92909091596493,364.5867680269909,252.96893568256917,241.03299580819217,246.40081020881496,285.3543259524224,316.3754817996901,306.91388945963615,312.4303684850434,298.3287375011969,256.3369802083725,421.7205451377402,,,,345.8272071351596,360.81039983428633,350.96948051869236,379.13858099388636,376.4771643676351,,,,,354.6477069752179,367.0830749773046,371.4639237817447,354.1889560116029,358.0591743254984,,331.17474514237017,362.91427385757294,248.62209891453173,231.61928805734098,240.55747970185718,281.42203974293415,305.8243026647273,301.68108195284503,272.89124551117595,277.95872270842136,252.16766292653173
2.5055984555984554,424.043968217018,328.74932235655615,337.2812337930109,337.7751253467494,303.96126370813283,308.71961560417924,318.1512435652583,274.6544152375835,279.94714095196565,324.23898024435323,429.6479315182135,331.8319901223738,342.3106046606961,341.7169723678554,307.06468869414897,312.10575210568607,321.0725514412274,280.7074461877535,286.19728473483906,327.1476244887413,307.6406179035839,341.2360387092969,,,,257.49776992447465,295.3379414041245,282.9789508398795,306.24051991018166,275.4769635115313,,359.09897976573814,388.202538722341,282.31114974788113,264.3336486899951,275.75874970855375,298.7539396598088,310.2453738743407,314.5204775430978,279.51054828864187,284.9637475487515,284.86106884962425,333.49183364788945,364.8111818100163,254.3983615316259,241.65242636326718,247.60170253348517,286.21055457281597,316.723501400135,307.47411443487556,311.69886415953,298.94489611900485,257.72503758270454,422.44512751533523,,,,345.85764151146975,360.5937082175523,350.89093333647793,378.63375693010863,376.8266047883355,,,,,354.5438561010424,366.7673128107216,371.279109134465,353.81264477194173,357.75905347466863,,331.7165071941561,363.1353311134081,250.12146101694765,232.51771912587608,242.11163336676915,282.16503859151595,305.52935027311094,302.0301284372107,271.7582959682544,276.76115289754676,253.61184842939343
2.536293436293436,424.64394766787285,328.5006472216429,338.03956544157506,338.00081873915445,303.2841079560685,307.88150509213887,317.39287900301446,273.65762675228245,278.8911694076061,323.88311744593904,430.2409063315854,331.5481809228603,342.96806561406424,341.854745498176,306.42649841179247,311.3061411232762,320.33903307720834,279.78520448827004,285.21292496679075,326.77320972467516,308.10367680512593,341.4061661631069,,,,258.47655709587053,295.7420835921115,283.61102943607517,305.94591472059847,276.168062741545,,359.66884815550094,388.4658283513234,283.5889201516253,266.0054900318295,277.2187439647641,298.65650393140595,309.59630474293857,314.21855912064035,278.5239443004959,283.9048467737325,286.03938084996406,334.03710079480163,365.0359028943765,255.7968425929806,242.31198969188037,248.8496984583476,287.0451878341085,317.05642242788457,308.0181284898292,310.97116579794715,299.5417489318704,259.08712377886525,423.1544709398785,,,,345.8657525528317,360.36229053909335,350.7886626801032,378.1026739823481,377.1671987225525,,,,,354.42539384741116,366.4461488818955,371.07903963688005,353.44955282315914,357.45508412411573,,332.2471473577695,363.35101691736537,251.5885397960146,233.49391854163295,243.65258769544607,282.8738049609269,305.1929072610553,302.3482570889815,270.62825799828374,275.5757194404384,255.01659832671768
