O/F,LOX/LH2,LOX/GH2,LOX/RP-1,LOX/CH4,LOX/C2H6,LOX/ETHANOL,LOX/MMH,LOX/UDMH,LOX/N2H4,LOX/NH3,LOX/JP10,GOX/LH2,GOX/GH2,GOX/RP-1,GOX/CH4,GOX/C2H6,GOX/ETHANOL,GOX/MMH,GOX/UDMH,GOX/N2H4,GOX/NH3,GOX/JP10,N2O/LH2,N2O/GH2,N2O/RP-1,N2O/CH4,N2O/C2H6,N2O/ETHANOL,N2O/MMH,N2O/UDMH,N2O/N2H4,N2O/NH3,N2O/JP10,N2O4/LH2,N2O4/GH2,N2O4/RP-1,N2O4/CH4,N2O4/C2H6,N2O4/ETHANOL,N2O4/MMH,N2O4/UDMH,N2O4/N2H4,N2O4/NH3,N2O4/JP10,H2O2/LH2,H2O2/GH2,H2O2/RP-1,H2O2/CH4,H2O2/C2H6,H2O2/ETHANOL,H2O2/MMH,H2O2/UDMH,H2O2/N2H4,H2O2/NH3,H2O2/JP10,F2/LH2,F2/GH2,F2/RP-1,F2/CH4,F2/C2H6,F2/ETHANOL,F2/MMH,F2/UDMH,F2/N2H4,F2/NH3,F2/JP10,OF2/LH2,OF2/GH2,OF2/RP-1,OF2/CH4,OF2/C2H6,OF2/ETHANOL,OF2/MMH,OF2/UDMH,OF2/N2H4,OF2/NH3,OF2/JP10,IRFNA/LH2,IRFNA/GH2,IRFNA/RP-1,IRFNA/CH4,IRFNA/C2H6,IRFNA/ETHANOL,IRFNA/MMH,IRFNA/UDMH,IRFNA/N2H4,IRFNA/NH3,IRFNA/JP10
2.6897683397683396,409.1219361063535,430.13821958183223,309.57966060342847,323.3059576288209,320.54615994266544,283.38034923988687,287.87326283385755,297.0340851797593,255.79383998280827,260.2275363271494,304.88136739781874,414.4005832070295,435.02128307015903,312.4311531414442,327.45610474256756,323.8530110279092,286.56507269052537,291.36236647618716,300.0208353839797,261.8980364870987,266.47301637010185,307.6752846020288,298.72426151857553,329.2863420580163,227.03713802528424,214.83186046836087,219.80102537321844,251.384882555622,283.90238729478807,273.9847024304395,289.5154594324714,266.65896544188854,231.21120065944478,348.1018250955154,374.16014157244075,275.92624632700563,262.0318371795516,271.33933838957455,281.65891795951336,290.50813458046105,296.29544946383373,260.5673505875413,265.10453600177703,277.5494192782684,323.5010779225207,351.62099895631604,250.8211064871628,235.98589504179952,244.48873353434908,276.0335648173485,301.74601271960194,294.8000166250468,291.34617611661383,286.7276305583219,253.56795268316276,410.4991896108337,433.1713121572784,322.5570393813145,,,330.34821714950704,343.40087887171575,334.31223888800906,360.1009077058901,362.88813151551744,311.51914781168404,418.08778555970736,439.80013660643027,334.66328866879655,340.79718857005486,341.76627112206256,338.2559571676712,349.3293205940737,354.25759801755555,336.7917733868583,340.1770029047051,329.72649131910777,321.7702645774045,350.01831867798063,246.92366841637988,229.69520946431052,240.31013293450403,270.6728862205818,287.0176002067027,287.7480181689404,252.36754464609572,256.63465638123046,249.70879315013858
2.7204633204633204,409.53912192056765,430.3057690397285,309.2013830977204,323.603872903509,320.4196539720037,282.7744644377812,287.13388137844333,296.3478845195983,254.9176191873032,259.2941663864231,304.4651750954576,414.8130423997253,435.18349029788715,312.04184208500385,327.66952613018935,323.67530894412624,285.98936580675274,290.6603426637191,299.3596362573141,261.091001736247,265.6191894789734,307.24025234573196,299.1264012562797,329.4167332634421,227.47285680269863,215.14785244850714,220.11166958487325,252.15933802008118,284.1786432297227,274.4591758994815,289.1299975237708,267.18547265448484,231.6253186196833,348.56447262272195,374.356180466291,276.8437732155875,263.3322576431016,272.4429954094222,281.3695976924625,289.87445604341315,295.86648358128747,259.70380683660767,264.1930068074045,278.3548538600924,323.9409780014092,351.7970725267065,251.93813770554144,236.88215900848704,245.67516349551445,276.6598013811955,301.92475946892915,295.18748869082793,290.69265515072374,287.11825935675915,254.63685853431596,411.0888802643869,433.5206875889226,322.24857390852384,,,330.256683296137,343.1337514130221,334.1686600056623,359.50958536658095,363.07776305971436,311.10465123179506,418.64751962940016,440.09274957017834,335.324905137298,341.7807461119894,342.5598700845592,338.08466224570157,349.00208305181775,353.9846224757057,336.4625949494564,339.90166366770046,330.36136622058524,322.20831347679973,350.17523188178507,248.05641704275777,230.97245304712052,241.56353244144748,271.073536400132,286.48995708469283,287.8108333463755,251.3834547160552,255.59818083556323,250.79034646579856
2.751158301158301,409.94204411234557,430.4511261177719,308.79525364984175,323.85234546375733,320.25838807840034,282.15746728360705,286.3857132963508,295.6672707085313,254.04950389408157,258.3838333413266,304.02699717844206,415.21079475965115,435.3344676467219,311.6267137049147,327.8358864683024,323.46738137012755,285.41761041691916,289.94959866805004,298.70426245947084,260.29211428125586,264.76053856668136,306.8007199506346,299.5309558582849,329.5533093261703,227.8970365191841,215.46731670485633,220.42896237584836,252.9087734997333,284.44371101285356,274.9204412728499,288.73224503078114,267.7122105229773,232.03899078609913,349.0164744203581,374.5464134137658,277.72606413221143,264.611426407903,273.52801528050963,281.0464776606645,289.24054374045386,295.44182727735944,258.84876208433144,263.2773479922394,279.1227196806831,324.38893364492316,351.9493958420922,253.02153955380433,237.82693742036867,246.8429083566375,277.2698829362223,302.0901342280721,295.5627257860681,290.0605625943062,287.4989470581705,255.6795205472895,411.66609778986725,433.86121735947995,321.94322774835007,,,330.14703859838755,342.84697311541015,334.033632319199,358.89065165226214,363.25419974792936,310.68744531191527,419.1709177716199,440.39931093785,335.99262141556216,342.73327047371305,343.33101429827815,337.90531506275914,348.69053759331393,353.7223708293119,336.13329948935313,339.62637923147366,331.0016215808153,322.63696970052837,350.3372156009615,249.16571684657032,232.2707318752514,242.79250550105553,271.4199786136807,285.95729199759774,287.843093924402,250.40192697462055,254.5725723298569,251.82919237769192
2.7818532818532815,410.33099515033837,430.59753757068006,308.3791337500777,324.05292534371483,320.0651025701059,281.55884162144764,285.65886860899155,294.99220650888225,253.17588344762615,257.4689972882537,303.58391093805363,415.59414626706194,435.47437879996056,311.20358667848757,327.9570628285886,323.2318170741882,284.83492959446437,289.2606507426156,298.05467159366634,259.50103731703643,263.9248956492777,306.35754764798514,299.9296279991253,329.68703967514375,228.31583707045078,215.78497810483725,220.74684454270113,253.64045749828654,284.6825137224728,275.3762386307518,288.32349141580244,268.21091009399765,232.439698842301,349.4580854295257,374.72076692735095,278.56628890758225,265.8420028313593,274.5660421902961,280.7211909825456,288.6068198760158,295.007089011742,258.0020580690921,262.38528154047384,279.8459516635361,324.8096294891433,352.1165917598589,254.08566256500754,238.80976150832498,247.98999268213967,277.8642457942579,302.2420018338269,295.92598833577307,289.41959232998255,287.835166792592,256.696798169917,412.2424832335694,434.19304431588364,321.6248602930301,,,330.0198713295264,342.5504041109275,333.8892241041874,358.26386019301816,363.38711748354064,310.2682556018619,419.7040693711719,440.6839495297138,336.63068184276324,343.6561112379881,344.09019394757524,337.71833695535446,348.3564386729235,353.43244818302026,335.80357556318603,339.3514556346131,331.6108602303252,323.0564441801403,350.47561229370586,250.2325623433078,233.55994427541194,243.991243522081,271.7246035918535,285.39164772702617,287.84466232976473,249.429496998718,253.57100766491143,252.85313546273306
2.8125482625482623,410.7062583214964,430.7220654034434,307.9544122471839,324.20725427357314,319.8424680352497,280.9491649479531,284.92308338095586,294.3226473969358,252.32357248297592,256.5767475510553,303.1368127448309,415.96336285582515,435.60338233504245,310.77365232212037,328.01776776510644,322.9540979022994,284.27110249529073,288.5780448310148,297.410814831761,258.71769888483794,263.09804023976614,305.8953663850944,300.30579987604045,329.8179689473329,228.74173692095758,216.11342612246966,221.06527606623226,254.36169665774636,284.9256541936554,275.81950648503914,287.8896453526169,268.6960815700754,232.84018576554823,349.8895716507801,374.8997884490608,279.36491422184804,267.0535768480744,275.57251368393173,280.3661717480385,287.9584297716755,294.54786949139395,257.1635384791996,261.5026593340302,280.5323220450533,325.230006935557,352.2602618493067,255.12452820423604,239.82469029085829,249.12194338920767,278.443290673249,302.3802051051832,296.2620038743618,288.8001055916971,288.1349890057224,257.6895198169783,412.7956010167287,434.516292870578,321.29449377804417,,,329.8757275508869,342.2538553867769,333.72699135615113,357.61898837242853,363.51623519060314,309.84773574249186,420.22432836844087,440.9587958900146,337.25784505140217,344.5412365057667,344.8293611169984,337.533313966666,348.01901275137266,353.15416738074373,335.47308655588694,339.0771534325293,332.2065027303262,323.466944075727,350.628887587357,251.2846440057686,234.83802147439135,245.1538952925556,271.99995231633727,284.81005913711795,287.815829504981,248.47260109843825,252.56645916369632,253.83612508639675
2.843243243243243,411.0680816730184,430.8479552999539,307.52233764526545,324.3000254956977,319.5762278956595,280.35778619008033,284.2083207762055,293.65854263817243,251.47891844554982,255.6932502501942,302.6864897269889,416.31871069549595,435.69830140530263,310.33797666770374,328.0372700385449,322.6705735847768,283.71120286352084,287.88648599552204,296.77263772825825,257.9419487134277,262.27979715839894,305.44715776697086,300.692635931105,329.94614503812966,229.149769975734,216.4475326358945,221.38455095710415,255.05253288844617,285.1504185966624,276.24313894382345,287.4626999754663,269.16794404227653,233.22788427525575,350.30161050105613,375.07340601709893,280.12982112005835,268.21849433569173,276.55561192682825,279.9978804237109,287.32618551443574,294.09642510369133,256.3194205446367,260.61552456882197,281.1896029074749,325.64140699733514,352.41902615090424,256.1389097573007,240.870960167692,250.2179612462713,279.00739126665894,302.50454558551723,296.6020397201671,288.17187276550203,288.3876645366818,258.65848263313296,413.33703807297536,434.8430348358562,320.95315285149843,,,329.7151083198558,341.9483469768711,333.5563353545031,356.94579526406545,363.6013599487708,309.4264706514273,420.72044031498274,441.2360077293998,337.892933243157,345.3992623384124,345.54032476669863,337.3412915218445,347.6782938343801,352.84908539158727,335.14148916770614,338.7944921838989,332.8061117159871,323.86867257152016,350.7683717673109,252.29606075691555,236.10556390085918,246.29445709252144,272.21618973747036,284.21433552125956,287.75678019156544,247.5113367478886,251.57214700138212,254.80604587911267
2.873938223938224,411.41674589631805,430.9638033397556,307.0840171331755,324.3671387910184,319.3024288599356,279.7553868216539,283.4844679826201,292.9844204301765,250.64178449178928,254.8048621334299,302.21772257746517,416.66043374918894,435.80595656407263,309.8975083497187,328.03488819206154,322.34945906641167,283.1404200114937,287.21627081546023,296.1400812910012,257.1804728671133,261.4699967405405,304.9973556549746,301.0735601767888,330.07161296789707,229.55870005545881,216.79415035281497,221.75833453259082,255.74068536915564,285.36453540937373,276.65482168532645,287.02845022288625,269.62670334020737,233.60922016605303,350.71357862857127,375.241738065863,280.868905778219,269.3520045703825,277.50872284823646,279.6325272796173,286.6951108486598,293.63813293362733,255.49688007472787,259.7513203672577,281.7956357417003,326.0351221920517,352.55447553698525,257.1295617238325,241.93416227197216,251.30472484284613,279.55690475529144,302.6148065369609,296.9152466897851,287.55002976499134,288.5769981302808,259.59752751262926,413.8670286451482,435.1494944726463,320.5847264447932,,,329.53846009412433,341.6342394923133,333.38670476761456,356.2538054672239,363.6824449402836,309.0049706112013,421.2041096362563,441.47962773509295,338.49953376666195,346.2408990789597,346.2335860291079,337.1332947629188,347.3438499980987,352.5563820254903,334.8084216433136,338.5129019149805,333.3729164571006,324.2618287238801,350.90375092597213,253.294586701164,237.35242900320569,247.40716963420732,272.38636884842805,283.62104400558513,287.65285641617305,246.5718625662897,250.60110512495308,255.73657266396503
2.9046332046332046,411.7524865496791,431.06975035485635,306.640438393074,324.3764410998697,318.98977524589503,279.1711850915958,282.78133866074006,292.3310878314023,249.81203638187856,253.93841914945298,301.76299901921345,416.98877649702877,435.9031552493327,309.4367990156846,327.97825250317516,322.0267500410974,282.58834111540614,286.5369479184903,295.51308256763605,256.4194393474348,260.6546871759184,304.54648967702667,301.44027579937654,330.18533314753495,229.96223284936792,217.14232172421745,222.19412723436497,256.3992528068854,285.56811290453606,277.0548392402617,286.58802404775133,270.0725150302447,233.990673849529,351.11615415682826,375.39469594716064,281.5750944346984,270.4695218258026,278.42514387734684,279.24211553029284,286.0654595406501,293.158387611143,254.68209506534575,258.8823404480636,282.3656135126237,326.4381956898809,352.7052328857094,258.09032013061164,243.01329699609488,252.3552262439999,280.09216269616263,302.71073533687826,297.23290986702824,286.94957788858557,288.6656666955946,260.5142773548867,414.38580699146524,435.44772107460614,320.22441693991277,,,329.3461620953376,341.30252176221194,333.2093798971333,355.5523933319431,363.7194400745988,308.5836909438971,421.6870709828416,441.7378991530167,339.11466272840653,347.05801052268987,346.9102406634332,336.91872774445983,347.0061077704884,352.2375836635444,334.47351025974973,338.24177323349164,333.94265538328386,324.64660735695355,351.0447118910208,254.25404976566494,238.57627431343917,248.48617887114713,272.5098100857432,283.00185315067716,287.5349531074967,245.62783337582258,249.62660879814362,256.6488225630386
2.935328185328185,412.07553842874023,431.1659369870125,306.19249009903695,324.3469537710252,318.6739592575002,278.59051572230845,282.08383881205526,291.6830287732756,248.9895466113938,253.08023973312683,301.30691902983006,417.3039583271889,435.99004427981265,308.98923648070473,327.88675577028255,321.6704508870431,282.02537669013543,285.8786771021528,294.8915753364191,255.6723581922603,259.8613132167625,304.0950367838566,301.8011142187662,330.30553403310336,230.35411216393672,217.49909803042792,222.65530708474662,257.0422860318079,285.7612448007247,277.4434665741739,286.1271974698311,270.50551862297505,234.36600352615636,351.4999666611773,375.55282597893074,282.23370057466116,271.5429549996712,279.31286498899226,278.8425596479381,285.43743838804977,292.67354258969203,253.87493190841195,258.0358774968408,282.91484480670226,326.8150744468842,352.83287061988653,259.0287486014587,244.09482991830967,253.39679755342323,280.59884332238664,302.77627122718127,297.5240990908697,286.3404317495299,288.64435079954,261.41640493463416,414.89358547913207,435.73782875726357,319.85604681972103,,,329.1385262008278,340.96285013652073,333.02468246579764,354.82123637711004,363.7525253397517,308.17942108228146,422.14651854833176,441.9627873666542,339.70151066367634,347.85180624330303,347.5713459025739,336.69773201429695,346.6555030212638,351.93173852283496,334.12716456715106,337.9720361668278,334.47845326489715,325.02320191589354,351.1721672386226,255.1887087964432,239.77577329093353,249.53891897148705,272.57208352272056,282.37305958661887,287.3736607760697,244.70522728594867,248.66175050315897,257.5367132383576
2.9660231660231657,412.38613030425756,431.24095546868665,305.74095735360265,324.2807360438293,318.3234815852523,277.99883694455156,281.3770330544297,291.04017590768404,248.1741843478778,252.21682589335228,300.84997523652066,417.60622070908283,436.0667561641232,308.53916511212196,327.7625451389993,321.2992878112914,281.48099630586745,285.2261941001168,294.2599892415841,254.9254843826538,259.0758969305872,303.62740503285835,302.1644565221121,330.4231761365956,230.75324176553158,217.87169579822555,223.15226853156346,257.6839561242498,285.9363659583946,277.813496405714,285.6775244727838,270.9258114091339,234.72889426388295,351.88442164079186,375.70602163116064,282.8750117667264,272.58756627843695,280.165058203395,278.4349500505965,284.79618235717254,292.1997828409694,253.07525418689258,257.19800681628965,283.41354742631273,327.19280373535105,352.97602006161344,259.9524803940951,245.1729596670175,254.4025474252296,281.10647740304535,302.8427237258537,297.8200978893266,285.7525276889315,288.49789435176683,262.29766101486,415.39057007009546,436.0199154333953,319.4805121746612,,,328.91580589699095,340.62483141877505,332.83292011995326,354.0695576831054,363.74180504479386,307.7597216311479,422.59415844806995,442.2025805748261,340.29708348241314,348.6139558142946,348.21791539384327,336.47040385995234,346.3015490649709,351.6003641274947,333.7873775798599,337.7038241175477,335.01633585730053,325.39179272794036,351.2957962033122,256.0993040674551,240.95028622788053,250.56618009692423,272.6022204193272,281.7210930524801,287.20016862558515,243.7778982210138,247.71943723735535,258.39404699860586
2.9967181467181465,412.6844608372248,431.30648247865713,305.28654252977844,324.17987754469317,317.9569596466334,277.4251609773822,280.6757136043418,290.4024593287012,247.36583302703008,251.37476780496152,300.3925969927571,417.89576773561004,436.1101271295427,308.0871865369193,327.5905655443247,320.9148842702674,280.92571264299517,284.5643808906805,293.64929247099377,254.18550730110437,258.2982821281488,303.17600992519885,302.52202361929193,330.5291993982813,231.13443785691825,218.25547607657907,223.68960538334528,258.2970937750178,286.1164911715522,278.1726059032296,285.2245994899761,271.3262431992198,235.08584241191323,352.2601502382671,375.8543989499362,283.46923408097155,273.60414636453817,280.9897085879121,278.02025848508003,284.17201073592906,291.706844650774,252.28293590670026,256.3549963876967,283.87704565397854,327.56264273596133,353.10586676142435,260.848316864359,246.24306938351867,255.40019365732562,281.6007152059442,302.8940038925897,298.08991500990766,285.15589079283416,288.2169728849568,263.1446936092095,415.8769533355866,436.2940789430446,319.11572009350954,,,328.6781938206604,340.2793476721928,332.6253184147121,353.296931174297,363.7276464609984,307.3413045488311,423.04171623910077,442.4091988316618,340.8828281172391,349.35504894051195,348.85091800561446,336.236804163391,345.9537155524824,351.27272222254726,333.44453099873186,337.43724141906944,335.53773397860857,325.7525645400461,351.4252752190631,256.9933829485251,242.09962873557717,251.5687292266619,272.5727317537743,281.07669402273217,286.98540491818,242.87164091094922,246.77324782369095,259.22826843384735
3.0274131274131273,412.97075872734587,431.3741731261902,304.8138405405731,324.0465007323106,317.59278491603663,276.8404588591847,279.99454541367925,289.76980707258997,246.55781698024487,250.5405294886313,299.91938134368314,418.17280555797976,436.1669181463368,307.61763830889083,327.4073512910174,320.5187336266249,280.38888045003506,283.92319351792185,293.04387173086343,253.4522993167943,257.52832400908875,302.72514129280177,302.86551052531024,330.6418588050546,231.51665660235523,218.65797472034967,224.26576642658011,258.8958160682733,286.2710875915882,278.52850460961423,284.75403972589356,271.7140435161349,235.44979989618085,352.6273545282147,375.99805692920535,284.031617744752,274.59342828537075,281.79487131139314,277.5993508460655,283.5499692230615,291.21079845421554,251.497852473454,255.53388910349346,284.3056946879631,327.92478824128136,353.2321296623582,261.7238147526932,247.30166768140649,256.36280192720506,282.0671064160004,302.91402165031195,298.3492414834479,284.5654429156442,287.8404853818815,263.9861025339485,416.35292999541286,436.560409589565,318.7283577596487,,,328.42567254658786,339.92660222566633,332.4202375994469,352.50205178657944,363.6702918501426,306.92471026312853,423.4663071600742,442.63095818597685,341.43996868678937,350.0857548024856,349.480809145037,336.0061529869333,345.60239376779543,350.9393257820446,333.09819622819646,337.1631969739797,336.03314867617723,326.1056948304793,351.5415145502243,257.86479970298495,243.21735594597524,252.55407488772647,272.4994242565898,280.4260200245564,286.74569094653305,241.9669240338702,245.84264795227256,260.0399536859369
3.058108108108108,413.2452149494715,431.43261960852857,304.35549987955,323.88271825892014,317.1991660580855,276.2736220585548,279.30382112296036,289.1269280938135,245.75662264426086,249.70075186088715,299.4622672717369,418.4375221669292,436.213948151897,307.16342447422085,327.1977564964904,320.11220061300344,279.84111835036316,283.27253116794327,292.443655175095,252.72574046875428,256.7522949531388,302.2591603106761,303.2033181102159,330.7520968578546,231.8936223621047,219.06880402488173,224.8910474460588,259.4873487273273,286.41550185718916,278.87394360125,284.2970209037562,272.09644484287185,235.79517998361095,352.9862427567198,376.137104491697,284.56237940728033,275.5561116394271,282.57355579361274,277.1729987590746,282.9301799533843,290.72755408963286,250.70652629081272,254.72090914184523,284.6847840688716,328.2794308155532,353.3549112883238,262.5865904709791,248.34621433168905,257.31835333708995,282.5352412409704,302.91821071253094,298.59819495901536,283.9959884094576,287.3970860528163,264.794438243443,416.8301378357166,436.81900627978627,318.3362440621942,,,328.1589595425402,339.55745514527433,332.19980461232717,351.69403901363324,363.6002333725433,306.5096509565978,423.87962534074376,442.81975013652436,342.005566321692,350.7976428750142,350.0989878077759,335.7692333417484,345.23801510677157,350.5906948288347,332.74793763154287,336.90014550444425,336.51170678822024,326.46028962738325,351.65418362803644,258.7073050647831,244.3168676416871,253.50941941547006,272.38433795178395,279.76996179251654,286.4823393620995,241.07009567861303,244.92091719487286,260.829653026889
3.0888030888030884,413.5080208803896,431.4588957365535,303.89596203025775,323.6906349823948,316.79424537694626,275.695732036874,278.6330419220542,288.5042179243345,244.96865452956862,248.88178666067492,299.00574350397153,418.6901097988411,436.2280571447517,306.7087465667187,326.9466404448588,319.69653998333985,279.3116658304389,282.6422230540467,291.8485675103733,252.0057133469783,255.99727048147616,301.81020995555474,303.54389233995437,330.85995936367624,232.27181875040102,219.50187145341127,225.56230353247153,260.06510682803724,286.56510585794746,279.20913141875775,283.8389794626314,272.4661599468335,236.13490991467705,353.33700428008876,376.27163375153947,285.0617287432177,276.4928513176344,283.31115342563504,276.74189015699267,282.29782500718954,290.2268314060845,249.93559374282088,253.90245359142796,285.04502168987756,328.6267550406916,353.4742897438644,263.41624613310125,249.37493605072345,258.23978320843446,282.97590405640693,302.9222696965895,298.83687409711075,283.4177024811914,286.91052639298675,265.5983922689393,417.28583282550875,437.0699532743661,317.94008925315734,,,327.8769928877131,339.1813829393245,331.98232184175583,350.84265257899386,363.50789764098806,306.1129043859273,424.2818598334538,443.0239011342213,342.5607923929302,351.4725908416199,350.69674246653994,335.5168183438964,344.8700001678345,350.2559243543632,332.39330210772454,336.62977583593744,336.9823721878216,326.78971921152885,351.7729549458942,259.5283271318826,245.38544469752804,254.44219654553604,272.22986376828953,279.0946568756792,286.19670797425783,240.18741497905359,244.0014385601204,261.59786121422917
3.119498069498069,413.75936249184656,431.49922432433107,303.43566753665755,323.4553455226534,316.3793440313538,275.1211939198548,277.95257893095027,287.8863476260609,244.18725187015474,248.07023689894834,298.53436654736026,418.93075073359887,436.2559679531877,306.23786205863814,326.690275763149,319.2728878011309,278.77124179068306,282.0023016024372,291.25853270704596,251.29210638104777,255.2494828490396,301.3466814026434,303.8789294708886,330.96548854956427,232.68410135989868,219.9531567314276,226.29309833287587,260.62241477192794,286.6893041196535,279.5342551499328,283.36538896802205,272.80856521281567,236.4820309324824,353.67983504542013,376.4017436287074,285.5298891925269,277.4042818924551,284.0382072568581,276.30663850689047,281.68287663008647,289.72446077139807,249.17154241900903,253.10533049932798,285.37187066435445,328.9669397503763,353.5903474934305,264.2413756997951,250.38666170921454,259.1483192235211,283.41871459614896,302.89428158937864,299.0809829478254,282.84540073833165,286.38232856107896,266.3703402072192,417.731628799036,437.30132936643207,317.54054741072866,,,327.5805962263858,338.8078160612986,331.75892111821315,349.9859212918979,363.38375908421074,305.70202719561394,424.6731630631597,443.1952907825649,343.10541449087503,352.14981882926145,351.2844310514169,335.2580521704385,344.4982566247703,349.89655667195836,332.0338390556282,336.370497998779,337.4360105031442,327.12989445450603,351.87872542580186,260.32151689566695,246.43678306948345,255.34624039333556,272.03862319298713,278.430184476685,285.8901830212888,239.29963528930924,243.10341790919708,262.3450524928863
3.15019305019305,413.9994087717437,431.53066791274557,302.95908963891776,323.2128091870338,315.9556750659651,274.56430071539916,277.29172107548777,287.2732407241199,243.41230759732008,247.26597882571363,298.07981574311196,419.1596214374921,436.26286993682135,305.7833792969206,326.39623025318707,318.8422804607057,278.24814358706556,281.38247085921097,290.6581584756742,250.58480490931072,254.50880810734895,300.900563770902,304.20851544114475,331.0687349967742,233.36504943445536,220.43090492929528,227.0696878577189,261.166494371904,286.8034440610393,279.83449618984156,282.90706461654025,273.1525086921646,236.81740208841993,354.01491249034433,376.52752067756364,285.9670802501009,278.2909872235122,284.7249132093604,275.86779115584005,281.0630211738055,289.22083463839425,248.41426325068426,252.31589957567866,285.6508261305483,329.2911541513661,353.70316458463327,265.03443366175117,251.3874414065028,260.037577163877,283.83434559952775,302.8498593694693,299.2993416452731,282.2937955922773,285.8533524998182,267.1390553512496,418.16767746129756,437.53722776356904,317.1551906483808,,,327.2695057452548,338.42753365531945,331.52974962429766,349.08388333119484,363.2584310739068,305.2934951584206,425.0652777544203,443.37018701921124,343.6391840241777,352.8115216417288,351.8628488009592,334.99284287270194,344.13216528106227,349.54162899837837,331.6690934730191,336.1131637872781,337.8726704917387,327.4541579132711,351.98116113435094,261.09427986934526,247.46485093386076,256.2358208849139,271.7991817676848,277.7624853763632,285.56415000472197,238.4321100269343,242.20092118083403,263.0577209963391
3.1808880308880307,414.22833360709535,431.53033268154394,302.4984553986802,322.9310528704765,315.5077797321718,273.99629402975444,276.62109135521087,286.6648203503177,242.6437242674205,246.45582729706177,297.61090302771635,419.37689680363945,436.26055236052594,305.31337816791734,326.08343258788375,318.4056569996099,277.714865113148,280.75289753816025,290.0780330573835,249.88370421839943,253.77511531040625,300.4402904951138,304.5243206759279,331.1697396530116,234.1612211294773,220.9252633937008,227.8879109294758,261.69758203154976,286.90756417284086,280.1400200000712,282.43424773200144,273.4687212168511,237.16715395793352,354.34241203710104,376.6490644086857,286.3735552096838,279.15353032448695,285.40189416580034,275.4258367161356,280.44578584798387,288.71630543515545,247.66364369095535,251.5206871661184,285.8976698826211,329.62657854401834,353.82245743431395,265.8099797541185,252.3701477328547,260.9010821063651,284.23764580784086,302.8046493542618,299.5076196848052,281.73322133511715,285.30069152378013,267.87674304034056,418.5941350592918,437.7657279114603,316.7506147550345,,,326.94368743056015,338.0406208820243,331.2949470901366,348.16463556264307,363.09223533073634,304.9036988128455,425.4235968957476,443.53665422627506,344.16187506604024,353.43927078715194,352.44241479678544,334.7210963689696,343.76211622608525,349.1815883172447,331.29859937190463,335.8577893792753,338.2924747119169,327.77160041547614,352.0899275571269,261.8540578013381,248.47020361775478,257.1047453387345,271.5426754164828,277.0775865339035,285.21994282230065,237.56566277445785,241.31948646502002,263.7640879513345
3.2115830115830115,414.4463016319195,431.5443702728236,302.0222524342504,322.64581439157917,315.0697959436719,273.445778773587,275.9698078447292,286.04595889829693,241.88140533567315,245.6658243767309,297.15915722263236,419.56033501235635,436.2607640355053,304.86029462946874,325.75356043232716,317.94717880636335,277.19959943733363,280.1431572296856,289.50273030106223,249.18870279932887,253.04828384574833,299.9977087509278,304.8432121947928,331.2685457759172,235.05321404714448,221.4568575871994,228.74739825997054,262.2159312787003,287.00169316307904,280.435995027798,281.9775401168182,273.7859741868433,237.9657344842506,354.66252054834376,376.7664600762123,286.7343956342745,279.98497257759675,286.0391676974419,274.98121161268574,279.8386677461018,288.2264240934685,246.91958066256367,250.7462754987232,286.12865426900464,329.93734738218893,353.91938540976275,266.58268966939994,253.32780294416403,261.7532887790033,284.6287199719768,302.72700412343954,299.70584456486097,281.1931319779435,284.7587122929509,268.5980313178365,419.0111401697123,437.9869061618025,316.3443209026854,,,326.60310563330745,337.64714207340387,331.05462974051875,347.2173892992598,362.91614641777466,304.5002349224878,425.79461886526684,443.6827175573775,344.6732756311886,354.07271935441366,353.0143049623092,334.442698120179,343.3785360973027,348.8068996792948,330.9219004537505,335.6043892506724,338.6955717443719,328.08237730148716,352.1859161704998,262.59440429457237,249.45342907906772,257.9535876615657,271.2434713836559,276.40514850557054,284.8440612366605,236.70654135741972,240.43337037019856,264.45062998939125
3.242277992277992,414.64240512774836,431.5268817508656,301.56253295022685,322.32503118035953,314.6260453660697,272.8841092191886,275.30863506578044,285.44671547299157,241.12525927763795,244.882754691802,296.69344309476605,419.754907882572,436.2287623084964,304.3922511262693,325.40820147793124,317.50104626801414,276.6732738666436,279.5235472192431,288.9321735313414,248.49969571008853,252.32819438536856,299.5413117074593,305.1484621422713,331.3651929266392,235.97769826513868,222.01584636670597,229.63375666217485,262.72175605010506,287.09353556815125,280.7075236022244,281.5071713822542,274.0747688519158,238.82276233447158,354.9753936868225,376.8797845217106,287.08032958277045,280.7932445706613,286.65216652104885,274.5343081479717,279.21937665276533,287.7209790715775,246.1819739119916,249.97915470025794,286.3142460563156,330.2596740779466,354.0325778754475,267.3247537667238,254.26719508305726,262.587721336702,285.0224548177245,302.6327199953914,299.89403817289895,280.6439790178794,284.20060751938837,269.31052319197465,419.4188292223557,438.2008495197788,,,,326.23870132219463,337.23788810602923,330.80888871797134,346.2314803845935,362.72034690685274,,426.1437090352207,443.8446906401508,345.1732079496173,354.6840468830893,353.5696245204503,334.1575248736263,342.9907854496691,348.4464563681697,330.53854120914536,335.3529649181198,339.0821372098525,328.38663704128174,352.2787865918226,263.31574902559584,250.40165876657352,258.7829204129631,270.9324821761661,275.7165631422967,284.4676010403905,235.86090962794938,239.56794086723718,265.10364673557825
