O/F,LOX/LH2,LOX/GH2,LOX/RP-1,LOX/CH4,LOX/C2H6,LOX/ETHANOL,LOX/MMH,LOX/UDMH,LOX/N2H4,LOX/NH3,LOX/JP10,GOX/LH2,GOX/GH2,GOX/RP-1,GOX/CH4,GOX/C2H6,GOX/ETHANOL,GOX/MMH,GOX/UDMH,GOX/N2H4,GOX/NH3,GOX/JP10,N2O/LH2,N2O/GH2,N2O/RP-1,N2O/CH4,N2O/C2H6,N2O/ETHANOL,N2O/MMH,N2O/UDMH,N2O/N2H4,N2O/NH3,N2O/JP10,N2O4/LH2,N2O4/GH2,N2O4/RP-1,N2O4/CH4,N2O4/C2H6,N2O4/ETHANOL,N2O4/MMH,N2O4/UDMH,N2O4/N2H4,N2O4/NH3,N2O4/JP10,H2O2/LH2,H2O2/GH2,H2O2/RP-1,H2O2/CH4,H2O2/C2H6,H2O2/ETHANOL,H2O2/MMH,H2O2/UDMH,H2O2/N2H4,H2O2/NH3,H2O2/JP10,F2/LH2,F2/RP-1,F2/CH4,F2/C2H6,F2/ETHANOL,F2/MMH,F2/UDMH,F2/N2H4,F2/NH3,F2/JP10,OF2/LH2,OF2/RP-1,OF2/CH4,OF2/C2H6,OF2/ETHANOL,OF2/MMH,OF2/UDMH,OF2/N2H4,OF2/NH3,OF2/JP10,IRFNA/LH2,IRFNA/GH2,IRFNA/RP-1,IRFNA/CH4,IRFNA/C2H6,IRFNA/ETHANOL,IRFNA/MMH,IRFNA/UDMH,IRFNA/N2H4,IRFNA/NH3,IRFNA/JP10
4.654247104247104,419.05424361424394,430.6926031104904,298.66693375387825,318.61654855577365,310.52854552685096,254.96948922977705,253.8138514829261,269.8688586651384,212.54858560778408,215.36948023803996,294.4968195573416,424.04156113665147,435.4301779746698,302.8841467441591,322.5667735942241,314.5666931037734,262.4537416887006,261.8229141058823,276.7146310398432,223.38823869904468,225.984772052626,298.7791257854709,315.3995535583509,334.1277901066033,265.898206521872,256.97133913532394,262.4251183747918,279.967049589479,295.9177642116797,292.75472609790427,268.5373517820333,270.4738083777324,267.4628875866507,363.73597337910144,379.08051297749466,299.86067431197284,304.3278816520436,305.3405807972151,260.06894535448765,259.22669384031036,275.01339500302703,218.87105583191342,221.5748229838616,296.57716900520563,339.6503796260912,356.486029101155,290.60035464611764,284.4945411449587,288.79976772598775,292.9165322974129,292.9960529664972,305.43911301905894,261.79581091659367,264.1334919343404,291.39799334293133,433.3826714546176,325.26788822187666,378.38238475877984,357.4033518968638,334.33600709079565,344.308474827028,342.268070552268,291.30130819040966,337.0799755255731,314.0372430717354,438.02440489378375,363.36795957011054,385.5200419827925,385.6541842023886,340.09961254935985,344.28969777690537,353.91850514619625,313.95805468531097,348.6694087317583,348.91810621061586,337.4056038225413,354.27830614677316,284.35338372390993,279.50402912454484,283.4973107611532,249.75683647440005,247.80444614363373,265.43102433623795,203.3979573808432,206.5139562915716,284.39441401905054
4.684942084942085,419.01689969121423,430.5585912697657,298.2230122771634,318.11007077422994,310.04684852880484,254.40683219101385,253.21583930285914,269.27961650556716,211.99268138682893,214.8091645643181,294.0677490425141,423.9950611916955,435.2873945572337,302.4671184087559,322.0840534114286,314.10963812481134,261.93641003374626,261.2688064700837,276.16971488534784,222.88057754475025,225.47176182587864,298.37767897145824,315.53474404181515,334.15557180137,266.30082345995316,257.37790409298924,262.8504099804419,280.169312452085,295.8503779365087,292.86950070836576,268.182915821416,270.110808176683,267.85058741556696,363.8368701375192,379.0772197069086,299.6183442625071,304.54467632427315,305.4058930426254,259.52438054420605,258.6439047886941,274.4376396458518,218.33742757908442,221.03636130058737,296.27673250215435,339.77614377193606,356.5026492066444,290.88435734582237,284.8585402796365,289.1173025410169,292.5262644788362,292.5550354483969,305.02906604682306,261.42891133125795,263.7577116594246,291.66710171424637,433.5775253067011,325.04738867033075,378.2841403379498,356.98093041896396,334.0268155923171,343.93584593710966,341.9641096295394,290.2839142944706,335.84877643552807,313.90822819910295,438.162044206943,362.82902084387223,385.67951425159464,385.6489496085838,339.46395573378106,343.5264053351177,353.2280399543879,312.9863142183277,348.4550061389377,348.4609728446996,337.5201553148701,354.28241400472524,284.54967319972883,279.85175387416876,283.7821274309968,249.141451655377,247.15737538739447,264.78401037367524,202.79499861260354,205.9068503422751,284.53410461358845
4.715637065637066,418.97560953239844,430.42159794264757,297.78032928055643,317.60483814793247,309.5666636942182,253.84725308640492,252.62162249816936,268.6935272070215,211.44085660153124,214.2529651150463,293.639752479154,423.94449621323764,435.14149722693725,302.05166303514693,321.60290681220624,313.65439585741393,261.421920197147,260.7182943090523,275.6277293250946,222.37680938175802,224.96269640059694,297.97766331192673,315.66851351573024,334.18267961483167,266.69714424651585,257.7833493608936,263.2712960114711,280.3666036572625,295.75072896845506,292.9806468911312,267.83158558365426,269.7509865446288,268.23213986034597,363.93498747122857,379.07234686954484,299.36281681493955,304.75188034243394,305.45755118432277,258.9828119165443,258.0649207455185,273.86496697303323,217.80780900186173,220.50195136995106,295.97000207144504,339.89950613264364,356.51815297582374,291.1636512172313,285.2169846800398,289.4298180489685,292.1358647720684,292.1172461435336,304.61568335130255,261.06524253334715,263.385249235206,291.93159680865773,433.76918441547406,324.83188191714396,378.1503307061215,356.5636916715957,333.7175238259582,343.56569971526557,341.6627825200015,289.2783429424781,334.62663843833104,313.7836790643321,438.2962695933679,362.29406082717975,385.82899411385233,385.6281464826615,338.8305384121244,342.76927402017463,352.53829506570406,312.0212015215591,348.22024203576103,348.0081261869739,337.63224922680325,354.2853207156711,284.7370705096556,280.19323524627873,284.06045178084,248.52963032720157,246.51450796228588,264.1406591719772,202.19626739036246,205.30400682483776,284.6629894297713
4.746332046332046,418.93042294357105,430.28165619584587,297.33885220438697,317.1008817380857,309.0879759224529,253.29073717072146,252.03116465115858,268.11057087374576,210.89305838136676,213.7008292390543,293.21279947584367,423.8899167635009,434.99250930737276,301.6377488184724,321.1233555223788,313.2009501494569,260.91025297899364,260.1713403666289,275.08865723832605,221.87688323395196,224.45752259924163,297.5790474398158,315.800850592548,334.2091152553017,267.08730072264063,258.18769395705,263.6875043962912,280.5589346128522,295.59953274345526,293.0881698718478,267.4833191401902,269.3943083795492,268.6076741345668,364.0303720292447,379.0659195936735,299.0953619538411,304.9494664837268,305.4951286113459,258.44422003379685,257.4897002006017,273.2953648113106,217.2821544153499,219.97154601511903,295.65756734010745,340.0205138284831,356.5325619467149,291.438322972538,285.56997421866305,289.737407475695,291.74668486635295,291.68266305646864,304.20032374790634,260.70475999610267,263.0160557037054,292.1915584891418,433.9576988684251,324.621297145903,377.97911747682105,356.1516429647354,333.40787485442297,343.1979052687638,341.36408409659293,288.2844739506575,333.4138919895498,313.66351571624335,438.42713742902527,361.76307484707274,385.96845988745815,385.59451654154736,338.1996213978611,342.01860861478355,351.84942131145675,311.06294268987716,347.94089722924264,347.5595062482927,337.7419228454228,354.2870447125671,284.9154769005468,280.5285660021995,284.3323201939773,247.92135326364684,245.87580369722892,263.5009543662925,201.60171329711685,204.70537375780245,284.78077562893054
4.777027027027027,418.88138468127164,430.1387943714381,296.89854861921026,316.5982311548229,308.6107765696421,252.73726742601008,251.4444292270951,267.53073000251413,210.34924204963554,213.15270887694115,292.7868551823553,423.8313719146635,434.84046783978056,301.22534893308955,320.64542331453225,312.74928816796626,260.40139572827576,259.6279100153568,274.5524840751913,221.38075646447885,223.956193967968,297.18180022427924,315.9317500949246,334.23487744763986,267.4714181855068,258.59095133055797,264.09881876475316,280.746316474531,295.38171821502686,293.1920682525339,267.1380793061263,269.04073280177505,268.97731994027964,364.1230797628121,379.05796242544955,298.8171553582855,305.13738443171144,305.5181212077939,257.90859564230203,256.91820918506033,272.72882255107726,216.76040982483048,219.4450912099644,295.3399459398132,340.13920697526584,356.54589403716477,291.7084539505047,285.9176125362627,290.040167265885,291.357196557718,291.25126296564645,303.78390937176965,260.3474199723098,262.65008973679016,292.44706853426436,434.14312555328394,324.41555939318914,377.77000671436554,355.74477910868745,333.09759863811786,342.83232270279086,341.06800244700594,287.30218752621255,332.21082554573616,313.5691676225701,438.5547038105615,361.2360581459747,386.0978926671251,385.54719154535724,337.57146504473104,341.27464078530807,351.1615939112536,310.11174283241735,347.54185101612615,347.1150547126381,337.8492155842607,354.28760398688627,285.0847607944941,280.85783641338287,284.5977547386149,247.3165944600877,245.24121705434095,262.86487500312825,201.0112846838956,204.11090006134557,284.8871229536437
4.807722007722007,418.82854876939365,429.9930397692233,296.45938869198477,316.0969072257177,308.1350459715438,252.1868210032659,250.8613823716298,266.95398776750244,209.80935628600716,212.60855491273082,292.3618875071133,423.768902063332,434.68539040114234,300.8144292912226,320.1691255963865,312.2993913985632,259.8953313572071,259.0879734328247,274.01919323734836,220.88837942134447,223.45866484777787,296.78588837772253,316.0612016126059,334.25997089072763,267.84962242287656,258.9931201618282,264.5050688857075,280.92875114264035,295.1100965735615,293.29234422287584,266.79582053957307,268.69022507079995,269.3412005381407,364.21315681345675,379.04850477958763,298.52926304688793,305.3155805079078,305.52593358668935,257.37592441387864,256.35041247102515,272.1653311929784,216.242531131171,218.92253956990746,295.01760488185136,340.2556276999514,356.5581761447862,291.97412989844406,286.2599911424031,290.3381840211899,290.96862576928856,290.8230184631682,303.3671167435726,259.9931799353166,262.2873063065235,292.6981957855982,434.3255126998059,324.2145929176395,377.5240772585662,355.3430918990439,332.7864003842729,342.4687983363584,340.77452968782393,286.33136369066864,331.0176816791256,313.48779621828476,438.67901966908516,360.71299185499,386.21725160789674,385.4865923443513,336.9463198943079,340.5375270892052,350.4750074884884,309.16779336838255,346.96836336063745,346.6747064976117,337.954166011902,354.2870192197228,285.24478380859756,281.18113571404984,284.85678214858973,246.71533115082713,244.6107069632451,262.2324040049702,200.4249276252483,203.52053195835796,284.98161068332246
4.838416988416988,418.77195350854134,429.84441866332503,296.0213452177465,315.59693524844806,307.6607711834378,251.6393835512097,250.28198711375586,266.38032576416714,209.27335422205792,212.0683171778237,291.9378599972836,423.70255699558874,434.5273083143962,300.40496085640285,319.6944723540599,311.85124566535603,259.39204711543505,258.551494564269,273.48876837152426,220.39970899460195,222.96488646578837,296.39127890791985,316.1892017132718,334.284403250719,268.2220360615559,259.3941773776082,264.9061444980378,281.1062450908522,294.80750169802513,293.3889970229584,266.45650720915165,268.3427451930483,269.6994401603597,364.30064582701135,379.03756575624334,298.23265168466605,305.48398410889314,305.5178792720285,256.84618920703315,255.7862754365524,271.60487420648445,215.72847133095686,218.4038426133394,294.690952902398,340.36981431393434,356.5694221313622,292.2354269744194,286.59721372959694,290.63155122504133,290.58119164450375,290.3979079722712,302.9504412796965,259.6419989427761,261.9276611946315,292.9450185493466,434.5049076373892,324.01833450012253,377.24395650797055,354.9465654802887,332.473965522138,342.1071615103974,340.4836470111979,285.3718874143255,329.8346446543623,313.4064614181399,438.80013489765366,360.19387276535474,386.32649433054223,385.4131818441036,336.3244231594915,339.807365608628,349.7898781464537,308.23126705734944,346.30402549320917,346.2384030786535,338.056811867131,354.2853137869941,285.3953709075493,281.498541097381,285.1094099130132,246.11753550653665,243.9842286370107,261.60351540647906,199.84259711767302,202.93422013979662,285.0637367877424
4.869111969111969,418.7116429392727,429.6929526759013,295.5843888291345,315.09832986845566,307.1879385386151,251.0949363596976,249.7062113922736,265.80972294008774,208.74118971642653,211.53195001389525,291.5147461658805,423.6323778704816,434.36624123972825,299.9969147578108,319.2214762422571,311.4048310552173,258.89152365438326,258.01844433213785,272.9611910699856,219.91469892234082,222.4748108391354,295.99793913925777,316.3157444657416,334.3081731876657,268.588778660283,259.79406871792173,265.3019713748955,281.2787948397046,294.4878382542789,293.4820157440286,266.12009972906327,267.9982574042417,270.052151457027,364.3855881719595,379.025170441465,297.92818143931703,305.64251651902026,305.4937790706943,256.3193744711642,255.22576257915682,271.0474397291812,215.21818228487822,217.88895458300485,294.36035827513103,340.4818071048022,356.57965171505884,292.4924229058419,286.92936672666605,290.9203524927652,290.19506557906345,289.9759077038961,302.53427727419813,259.2938381750712,261.57111546787206,293.1876047655126,434.6813606863431,323.8267066304928,376.9334733891141,354.5551706067159,332.15996667742377,341.7472303936263,340.1953421983442,284.42364878019106,328.6618585066162,313.32521752889227,438.9181022205106,359.6786779582248,386.42557227010803,385.3274336367176,335.70599231689687,339.08419807309343,349.10643848580384,307.30230741827233,345.5974176512058,345.8060765581159,338.1571900742775,354.28249816644313,285.53632485980154,281.8101286958844,285.3556459121318,245.5231842768365,243.36174305160603,260.97819007728975,199.26424014565626,202.35191613784642,285.13288250717005
4.899806949806949,418.6476632741423,429.5386733656709,295.1484880536316,314.6011031214291,306.7165287584141,250.55345991205672,249.13402011620022,265.242166734083,208.21281733992325,210.99940666623456,291.0925104708235,423.55840446493096,434.2022179135308,299.59026232003896,318.7501424192069,310.96012710502976,258.3937459696027,257.48878524895616,272.43644772517,219.4333055744763,221.98839657188728,295.6058391416974,316.4408270640688,334.3312840345541,268.94996356981164,260.1927073730352,265.69251201040595,281.4463872616094,294.158176969537,293.57139265729876,265.7865568697663,267.6567233660564,270.3994487539215,364.4680221599639,379.01134450994977,297.6166259362006,305.79108228629804,305.4509948854125,255.7954684399859,254.66883586417458,270.49301342255274,214.71162038220353,217.3778285956586,294.02614875346495,340.59164250866365,356.5888873317365,292.7451929574363,287.2565488658005,291.20467434468884,289.8103918321662,289.55698779160923,302.11892888456094,258.9486545849567,261.217626452275,293.42602198713905,434.85491743339094,323.63964684175943,376.5971179404349,354.1688845411118,331.8440522545392,341.3887950700157,339.90959103170655,283.48652792519215,327.499421785898,313.24412076032775,439.0329733623317,359.1673905026046,386.5144322984462,385.229821587445,335.09122714861036,338.3680297931425,348.4249355970521,306.38104179914495,344.86465889518405,345.3776658460486,338.2553367588237,354.278598032771,285.66647165847417,282.1159736174592,285.5954938379281,244.93225190963634,242.74320453958964,260.3564044718819,198.68981154204604,201.77357053208186,285.18827266786946
4.93050193050193,418.5800522237526,429.38159670206664,294.71362138572186,314.10526470885577,306.2465270686733,250.01493460992717,248.5653795541496,264.67763350235674,207.6881923611006,210.47064206935823,290.67112737563906,423.4806787913593,434.03525277555315,299.18497265293126,318.2804739935147,310.5171154126154,257.89869902204094,256.9624911655595,271.91452036526334,218.9554879185743,221.5055991091105,295.214946923153,316.56444978630583,334.3537457193783,269.305707012972,260.58996783094403,266.077759993564,281.6090133394905,293.82232784174954,293.65711085267014,265.45584723420524,267.3181046224714,270.74144016246106,364.5479947741381,378.99610645975514,297.29866799868023,305.9295629178142,305.3896673059491,255.27445011161905,254.11546625761582,269.9415824148127,214.20873895370846,216.87041854619022,293.68861085299056,340.6993621262059,356.5971415673773,292.993807263784,287.578849089045,291.4846007334923,289.4272883535339,289.14112466927696,301.7046357231967,258.60641250252297,260.86715446883545,293.6603349343947,435.025626492608,323.45708153468087,376.23951502468174,353.78767745728436,331.5258541339285,341.03163619154293,339.6263764293165,282.56042292755393,326.3473889881082,313.163218877575,439.14479522,358.6599985384743,386.59303220157614,385.11919594968197,334.48030616553996,337.6588373539376,347.7456324634262,305.4675663448389,344.1132109179086,344.95310231658357,338.35129024970917,354.273629301938,285.7872818528135,282.416139700575,285.8289461390714,244.3447137326109,242.12857847534968,259.7381393716007,198.11926165282176,201.19913472487048,285.2289221638494
