O/F,N2O/RP-1,N2O/N2H4,N2O/ETHANOL,H2O2/RP-1,H2O2/N2H4,H2O2/ETHANOL,IRFNA/RP-1,IRFNA/N2H4,IRFNA/ETHANOL
0.05,141.67584097729184,219.4254568166913,147.2917546728232,143.80835246423905,221.2403061426972,149.5630064369771,142.84507930867187,220.90196329534564,148.6260394960591
0.0806949806949807,146.515324369678,222.51686383284195,152.94740972206827,149.68927476768138,225.40680172892706,156.23430420418376,148.2206927592237,224.92613658919964,154.8385237795265
0.11138996138996139,150.8623272353984,225.57761408341634,157.89006344390612,154.93832211682337,229.49593067233232,162.02150051275174,153.03450260291166,228.8935399775506,160.22931779433276
0.1420849420849421,154.83401842863952,228.56937783929598,162.25720425629473,159.71115767256435,233.4696991667138,167.09998582218654,157.39696740986216,232.77020498615235,164.9445683098666
0.17277992277992277,158.4899823859301,231.50881894302802,166.14732123382637,164.0734646057145,237.3191613365591,171.62105220653896,161.39849689067893,236.55407955783627,169.14369495928682
0.2034749034749035,161.88760819996588,234.36075198854752,169.66051980401596,168.10143451851062,241.04520255344298,175.69483234430353,165.11039784425316,240.22803341821745,172.91431945984232
0.23416988416988416,165.05767113679744,237.13024772952792,172.86272413471957,171.826507633656,244.62949163932927,179.3901388701308,168.54317045749528,243.78211026971616,176.3384903485703
0.2648648648648649,168.02352858399416,239.81383613310197,175.788922603438,175.29748837350434,248.07703838175223,182.7863135219249,171.74028289462277,247.2105284611093,179.4652922385972
0.29555984555984555,170.8292062006436,242.4102553669209,178.49957580981194,178.5325411913509,251.38885641310117,185.90604954453974,174.73296753214754,250.5104572189354,182.3508829641089
0.3262548262548262,173.45655575293884,244.91970979076703,181.00397819479366,181.56340935261454,254.56796076642894,188.78141716478382,177.53206239400555,253.67500395138035,185.0074296298313
0.35694980694980694,175.9443706401989,247.34347884095826,183.35131505364575,184.39196940344766,257.59133188749223,191.467254370591,180.1633590113107,256.70034330906236,187.47795891191618
0.38764478764478766,178.29570965083133,249.6837447038502,185.532268111729,187.05386737637676,260.4868112389455,193.9764548254577,182.62403948085523,259.57183798016115,189.78317864429755
0.4183397683397683,180.52984833043152,251.92980335639368,187.58982193138974,189.55553906159008,263.2207694604587,196.31788667476263,184.94556815444312,262.2842450284615,191.93091771640414
0.449034749034749,182.64722393975504,254.0923172655483,189.5087870344288,191.9107748964426,265.8174556093969,198.50716176897762,187.14040962993943,264.8409969132865,193.94546350767158
0.4797297297297297,184.65619684748384,256.1550836686988,191.32863287027723,194.13190861857882,268.25876268483006,200.56773370718875,189.20103689939427,267.25337776219374,195.8396626644827
0.5104247104247105,186.5644082832354,258.13029239535604,193.04969553019725,196.23976129780928,270.5698778565596,202.52164980807152,191.14660758866026,269.51808447726387,197.61482285601937
0.5411196911196912,188.38827932341903,260.01666709164317,194.67076737491254,198.22484282767192,272.73922261673596,204.34895304140673,192.98617342048,271.6457032328902,199.29045987211785
0.5718146718146718,190.1250277991772,261.8130074809135,196.209008722721,200.10574885029823,274.79123111776175,206.08917918992336,194.7376510189656,273.6461499711155,200.87523349065265
0.6025096525096525,191.77101213914725,263.51797867977376,197.67114009345195,201.9005824238472,276.72017841931546,207.74030235832385,196.38924029364236,275.53605323642375,202.36672222796773
0.6332046332046333,193.35080918477175,265.14440902408637,199.06317541897985,203.5966187202441,278.5493521053103,209.29909113855615,197.967199365563,277.30157306197134,203.7918942099668
0.6638996138996139,194.8599999342759,266.69052226777785,200.39050623153088,205.2205976361,280.2790318537363,210.78363790575213,199.45812063807003,278.98025373686767,205.1365956123112
0.6945945945945946,196.30328739468825,268.1613996144638,201.6479103031258,206.7581493093676,281.91628514828767,212.22691542176204,200.87742247926914,280.54923753936913,206.41641594658327
0.7252895752895754,197.68503412859368,269.56179613212186,202.84976510139253,208.22480706613314,283.4523721548516,213.617039999975,202.23025822636077,282.02994181591225,207.62593442051383
0.755984555984556,199.00928564491872,270.89614204330195,204.00007534880376,209.62548893502915,284.92359596023726,214.95415418167403,203.5213301352701,283.4283039639576,208.79024884473142
0.7866795366795367,200.27979749388663,272.16855775034594,205.10249042007706,210.9646726089417,286.30490770773474,216.24169937306178,204.75492816118387,284.7497488368033,209.9038746741892
0.8173745173745174,201.4899635534165,273.3828519932364,206.16033484051513,212.24644186590817,287.6165146889944,217.4937404090116,205.9349722110994,285.99924095690494,210.9719685362943
0.848069498069498,202.66310433248077,274.5425253234003,207.1662501320881,213.47448765354628,288.8629678237877,218.7134322820844,207.05470887646985,287.17363185827327,212.01621277233733
0.8787644787644788,203.79227921946816,275.64346016795713,208.1437783853637,214.652302934919,290.0485517649331,219.9038699679307,208.13804159509493,288.2847722418146,213.03522879905262
0.9094594594594595,204.86997269995504,276.69605482341376,209.0746632889548,215.78297665966528,291.16934968084286,221.05681100069648,209.16728179228045,289.32873714800354,214.02562321348316
0.9401544401544402,205.91926924988343,277.7106058138707,209.97163124645013,216.86938053242585,292.23664810636575,222.1859969243694,210.16595922393546,290.3321228214006,215.00127060017422
0.9708494208494209,206.932372752628,278.66722557755594,210.83685359184503,217.91415566394912,293.2459412587947,223.2829644174329,211.11573821821537,291.26728948830885,215.96557490036136
1.0015444015444015,207.90110316788733,279.5983546116463,211.66173654278214,218.91973466452382,294.2236663350381,224.3615388480432,212.02935919375267,292.15255318387574,216.9003936330454
1.0322393822393823,208.8378813871089,280.47611758477956,212.46928571295996,219.88836129367,295.1413988228711,225.41318117302316,212.9195780062004,292.99056760297276,217.83111493527292
