O/F,N2O/RP-1,N2O/N2H4,N2O/ETHANOL,H2O2/RP-1,H2O2/N2H4,H2O2/ETHANOL,IRFNA/RP-1,IRFNA/N2H4,IRFNA/ETHANOL
0.05,150.52833317636657,230.71720165236982,155.0260798898305,152.84020572088104,232.56651615424124,157.5096331697404,151.8207335630309,232.20643819667367,156.5130985902679
0.0806949806949807,155.8303115874141,233.74615503432824,161.25220257762814,159.24048882394706,236.68517948199874,164.850766109701,157.69942608852358,236.13492035341193,163.37494730513572
0.11138996138996139,160.55311397246942,236.71412322002433,166.71386125454075,164.92307611197458,240.69223510573605,171.23135103716714,162.9124039572917,240.00110159791404,169.33516879451608
0.1420849420849421,164.82827670711592,239.6257412322899,171.5469870742998,170.04923463554985,244.5861074373463,176.83345482129965,167.612644600795,243.78047400328882,174.554832484069
0.17277992277992277,168.75040062369277,242.4588536081568,175.8501975705045,174.7195820959983,248.34266780370535,181.80065013534667,171.90019665795012,247.4439928860803,179.17978478660245
0.2034749034749035,172.37095353391598,245.20490232158167,179.71784621782476,179.01390762257117,251.96417493721177,186.2512183887851,175.8495519624486,250.98909544381527,183.31655090941504
0.23416988416988416,175.74417817502598,247.86868348273043,183.21629420935915,182.9848840499859,255.44957856922792,190.27754150503517,179.51442375319294,254.42084339960303,187.05332985005384
0.2648648648648649,178.8926963988578,250.44918327890556,186.41537759321267,186.66906937505183,258.80104382464646,193.96004090276833,182.9153239080243,257.7195010453003,190.45446426287015
0.29555984555984555,181.85039253428752,252.937794651882,189.34940867443356,190.1148425665458,262.0130311648346,197.33332351618094,186.08982688602936,260.9051427088573,193.5774304642059
0.3262548262548262,184.63553490675585,255.3456088976779,192.06280119725523,193.32259207247597,265.0902549375406,200.4474827302217,189.05958343336323,263.96097143235704,196.4574868826073
0.35694980694980694,187.26337201546966,257.66581843463985,194.59412154468225,196.33900006858474,268.05759935359123,203.34591229734556,191.8557141067641,266.90913007970346,199.129298453946
0.38764478764478766,189.74696115074255,259.9012732806573,196.95144268829037,199.15718502984976,270.89087395594885,206.03981844546732,194.46935851778673,269.74282736669784,201.6158880398187
0.4183397683397683,192.09768725835863,262.06473515254294,199.1584189467114,201.8195342356417,273.6149356111504,208.56319529102063,196.94013115195477,272.4649653015865,203.94306590665818
0.449034749034749,194.33203790585813,264.1497789930862,201.23616774720526,204.32765360018016,276.23498957126947,210.93346476215865,199.268134028065,275.0788362344971,206.1134311901128
0.4797297297297297,196.45276801740462,266.159485639496,203.1903639750064,206.69444095137948,278.7409953346486,213.15138721113644,201.464760816436,277.5835247517166,208.1542041531137
0.5104247104247105,198.47455107667977,268.10679239869836,205.03829524330845,208.938278181652,281.13833183181686,215.25785120199387,203.55364468239415,279.96894263815113,210.08429358368406
0.5411196911196912,200.39172853658525,269.9749146204519,206.78236387111343,211.0627638808937,283.42780262112166,217.2356817487944,205.51747921062918,282.24652069165296,211.90029523058996
0.5718146718146718,202.22418189919222,271.7867470577121,208.4374279928277,213.07017193169955,285.6106750113069,219.1087712201299,207.37791183726148,284.3975130512555,213.61824575509308
0.6025096525096525,203.97150598959837,273.5253662213435,210.01760866494425,214.98278557059618,287.6832606088635,220.88575913584197,209.15633398362036,286.4395818937419,215.23914719661258
0.6332046332046333,205.64613546455223,275.204014722417,211.50839418026018,216.8012232613721,289.6576310908539,222.5743336340056,210.83237131648383,288.3696588871585,216.7772066667564
0.6638996138996139,207.23972647126845,276.81593705668996,212.94340409460392,218.5251448530474,291.5299944919574,224.18272120558186,212.43994730792073,290.20534852587605,218.23887602117142
0.6945945945945946,208.77070643899634,278.3645945439652,214.29964295906075,220.18227822371898,293.3174292098027,225.73073295268225,213.95708973783485,291.9375949934266,219.62995001484933
0.7252895752895754,210.23669824382202,279.8484155727133,215.59574655206467,221.74946101485065,295.0047823603941,227.2157441187624,215.41709999602864,293.5779200929903,220.94837883270174
0.755984555984556,211.63479197596885,281.2761107133308,216.8359121486551,223.25351576881386,296.6191223797124,228.65055874250507,216.79666742486614,295.1374928492771,222.20608555810264
0.7866795366795367,212.98978422078395,282.6356990363886,218.02396061617236,224.69190587963303,298.14436562291087,230.03166430472632,218.12146762995926,296.605705535421,223.41551389630473
0.8173745173745174,214.27710549472306,283.9460980805873,219.16338162797155,226.06149734485314,299.59616644670984,231.37032709506448,219.38853093324155,298.0035493629401,224.57481443287344
0.848069498069498,215.52826979066668,285.18972904600554,220.25733735694143,227.38844098414216,300.9790838381248,232.67001751282407,220.59434800345667,299.3302517769649,225.69877786115208
0.8787644787644788,216.71795826952922,286.3906049050964,221.3088333076975,228.64665739424242,302.3028986840553,233.93411859474196,221.74962767800443,300.58472922592586,226.79336337915083
0.9094594594594595,217.87759687914132,287.5411900363858,222.31318309513966,229.85425845114625,303.55518891668635,235.15013699337408,222.86484699420635,301.776223460965,227.86291209446344
0.9401544401544402,218.9810554012517,288.6442266670814,223.28017276810132,231.02188328490942,304.7559197246421,236.33646046938864,223.93570192955386,302.9083330377849,228.89576753493526
0.9708494208494209,220.05246296732975,289.70229356667124,224.21210980646538,232.144830170286,305.9030257503747,237.49600363057456,224.9575225599453,303.98493298871574,229.91033561373743
1.0015444015444015,221.08692070645378,290.7072067697677,225.11113399555282,233.21803619294363,306.9886480448014,238.63163238761598,225.94013336507797,305.00787312112556,230.91020951257835
1.0322393822393823,222.07922792642177,291.6823893521168,225.97174712006284,234.25148277297905,308.03763707458376,239.73027702529782,226.87840005886622,305.9696806771262,231.8838523832292
