O/F,LOX/LH2,LOX/RP-1,LOX/CH4,LOX/C2H6,LOX/ETHANOL,LOX/MMH,LOX/UDMH,LOX/N2H4,LOX/NH3,LOX/JP10,GOX/LH2,GOX/RP-1,GOX/CH4,GOX/C2H6,GOX/ETHANOL,GOX/MMH,GOX/UDMH,GOX/N2H4,GOX/NH3,GOX/JP10,N2O/LH2,N2O/GH2,N2O/RP-1,N2O/CH4,N2O/C2H6,N2O/ETHANOL,N2O/MMH,N2O/UDMH,N2O/N2H4,N2O/NH3,N2O/JP10,N2O4/LH2,N2O4/GH2,N2O4/RP-1,N2O4/CH4,N2O4/C2H6,N2O4/ETHANOL,N2O4/MMH,N2O4/UDMH,N2O4/N2H4,N2O4/NH3,N2O4/JP10,H2O2/LH2,H2O2/GH2,H2O2/RP-1,H2O2/CH4,H2O2/C2H6,H2O2/ETHANOL,H2O2/MMH,H2O2/UDMH,H2O2/N2H4,H2O2/NH3,H2O2/JP10,F2/LH2,F2/RP-1,F2/CH4,F2/C2H6,F2/ETHANOL,F2/MMH,F2/UDMH,F2/N2H4,F2/NH3,F2/JP10,OF2/LH2,OF2/RP-1,OF2/CH4,OF2/C2H6,OF2/ETHANOL,OF2/MMH,OF2/UDMH,OF2/N2H4,OF2/NH3,OF2/JP10,IRFNA/LH2,IRFNA/GH2,IRFNA/RP-1,IRFNA/CH4,IRFNA/C2H6,IRFNA/ETHANOL,IRFNA/MMH,IRFNA/UDMH,IRFNA/N2H4,IRFNA/NH3,IRFNA/JP10
2.935328185328185,428.9300707254247,321.5767202119572,340.5008511093944,334.6654225832462,293.0564286465933,295.94705125353124,306.2534561786058,260.1940553563815,264.69843939104754,316.4073170222261,434.4673987567642,324.4163751113139,344.1838797085377,337.7440333301751,296.6201224571763,299.8947993871156,309.5496856098757,267.2660689429082,271.90621051929253,319.21792651672683,312.3732835456195,341.99129126980847,,225.4492770225235,230.68560751814496,267.9334788390096,298.2180275097718,289.03255238839864,299.0690097165347,282.2518278427235,243.2110561053169,364.5603443408159,389.7429718828213,294.9442387866988,282.80906645535765,291.36277118022895,292.9760632417179,299.25445176214924,306.93737519144884,265.21240870457615,269.8016016384651,295.82219920403566,338.8026633425917,365.969034822693,269.9958507363881,253.73662411171148,263.7097223210137,294.42511777527267,317.9890367806803,311.99556515847445,300.3450981398037,302.81728683355163,272.66847812055113,429.4858214190464,,,,342.63892261773753,354.6847564390567,346.9976446173105,367.9356936567818,377.7592613274016,,437.68566385752536,353.6577937927785,361.5448278217513,361.5882162755229,350.31389737106736,360.2746121394862,365.741932121138,347.15581377880375,351.8109863708319,348.25289876954685,336.90042690779694,364.20451840157506,266.16649519255355,249.24972482128044,259.78062043477104,286.5015960176449,296.36253083720595,301.60530516092626,255.63850252014868,259.937981304707,268.8260551389457
2.9660231660231657,429.30792640977734,321.1101890811426,340.4692510604039,334.32569581215955,292.4320068547239,295.2031179769367,305.5760895429299,259.33185574102936,263.7872205682572,315.9337022278815,434.82970331210424,323.95037597693056,344.08755422843115,337.3804938785724,296.0306579320948,299.1931936905347,308.8900321505868,266.4769048900836,271.0636264061302,318.76041054084266,312.74864492434534,342.12093931720915,,225.81952714608104,231.19189213584684,268.6296492510071,298.42941528599056,289.44975572633933,298.59389180308835,282.7181330450992,243.57632076306908,364.98457959121083,389.9302351697104,295.65707027327267,283.95541514916584,292.3070248588435,292.54979599855574,298.5939639672408,306.43035547413007,264.35681655095306,268.90248721605843,296.3979974552138,339.2073823483198,366.13000229007514,270.99652557616866,254.88684456061338,264.79510846043263,294.9917327842844,318.08607796893926,312.33778422921176,299.70811407479357,302.6702773077543,273.62133474771485,430.0131768191832,,,,342.39727933002797,354.3059681632833,346.7726856778068,367.1309912819712,377.74779109051394,,438.17985283240057,354.2380994178703,362.33363722080276,362.2294348170274,350.06988625891796,359.9003421995011,365.39498790925376,346.78551301723144,351.5187027620587,348.77412615083847,337.3031067545127,364.35688780645097,267.17169952790346,250.50764330665032,260.89742832308286,286.54690563290194,295.69133585032733,301.43453379516575,254.66027299182772,258.92768580380607,269.7772774343429
2.9967181467181465,429.6728415270906,320.63991053676534,340.3991017565011,333.9676790962267,291.82125261129653,294.46481736403877,304.90391847517134,258.46785543215935,262.88457591925714,315.4590594569868,435.17851676006376,323.4817235745869,343.94502682992993,337.00175738375657,295.4450945021809,298.50806719074865,308.2467433175559,265.6950520917613,270.2390327165433,318.28007734811433,313.12401886730487,342.24806913193675,,226.20233191402744,231.73628667255642,269.3003830875154,298.6295427422741,289.860433529857,298.1042943877911,283.1611459505145,243.9310907604563,365.3931880998985,390.11256284840016,296.33527339963126,285.0672390415314,293.2324799038968,292.11536780896347,297.92468475802116,305.9296264247508,263.51855447605243,268.0124575880046,296.9249895626726,339.6040348414276,366.28722410947034,271.97515814311873,256.0300257698578,265.86753861296603,295.5436794057866,318.15504065755846,312.65727310979327,299.0777056205776,302.39184363417075,274.55768751861035,430.52956284573327,,,,342.1335707631035,353.9326167542875,346.5535895251153,366.3039621477428,377.71849905425074,,438.6538303738575,354.80890615974835,363.08672980938667,362.8698028519374,349.8192979852164,359.5225140154453,365.04166622587644,346.4186393256929,351.21530421631485,349.2788736749479,337.69159798347323,364.505477919064,268.15223418255204,251.7398530961969,261.9885085513669,286.54203585521856,295.01167642072454,301.2346026297692,253.69074360352994,257.9181246111498,270.703410117066
3.0274131274131273,430.0250279970135,320.16658969972485,340.2927037601169,333.5932627052327,291.2038157841116,293.74242124492946,304.23687576997025,257.6204588874126,261.9903524870098,314.98382207047047,435.52190211894975,323.01101990466935,343.7827968429692,336.5976309902811,294.873696267857,297.8181800585681,307.6088254472446,264.9109052568861,269.4130336780951,317.81105529469403,313.48772644945757,342.37272879800867,,226.60780078275099,232.32818683271861,269.95572924861824,298.81847427240973,290.2595863183613,297.62253747874047,283.60008932114465,244.27995167571353,365.79311898038736,390.28287784103713,296.9684633109137,286.15037743822285,294.11864189046116,291.67374052498565,297.2679263834259,305.4141594302272,262.6785701833573,267.1313457112458,297.42470372864784,339.99913027630095,366.4340105641404,272.93239697752875,257.1575902599922,266.908199753067,296.08120944352424,318.20669797802543,312.9650973224942,298.45381845221857,301.99750396408564,275.47327680324224,431.0351622508602,,,,341.854057704163,353.5386586749712,346.315138070514,365.4531966452151,377.6646926969883,,439.1239933448177,355.37006766364135,363.81861559698785,363.4836289783401,349.56216708171723,359.14106060100227,364.68897527888834,346.04182728685896,350.92028985423246,349.76673656708374,338.0723363923105,364.650372256519,269.10394621595003,252.94638727594966,263.04984206833956,286.4886996033722,294.32465856154863,301.0068459702339,252.72978414581783,256.92748962874964,271.5958607011505
3.058108108108108,430.3646609197763,319.6908528944713,340.15236073774906,333.20418747838505,290.58985673257604,293.0150120976529,303.56419893078595,256.7710803822119,261.1044019781866,314.50837857372295,435.85217449671654,322.538806244548,343.5789490642315,336.1933252293821,294.29580622191895,297.1340055273244,306.9762104266323,264.1433149233087,268.6046581685802,317.34242623697423,313.8515729502691,342.4949617084515,,227.02080915092083,232.96786615333522,270.59598405949254,298.99626525164877,290.6369249188205,297.12804788671895,284.02535185562635,244.62753451296135,366.1913360181013,390.45563719998347,297.578022514054,287.21069841543823,294.9870630780277,291.2257723534239,296.6027358497287,304.90621464024247,261.8462080315213,266.25898850218044,297.87632518305526,340.3802486908583,366.577233609662,273.85903199934853,258.27134758726874,267.9368889230744,296.5942082484836,318.25174887470075,313.27236021574305,297.836388190319,301.5292943868519,276.36871396593256,431.5301542197919,,,,341.56581404505937,353.15048772496283,346.08299892231815,364.578016176188,377.5797398682208,,439.58238842755924,355.9213793922559,364.54391692297634,364.0986373263673,349.29203559968505,358.7559070215124,364.33030492030326,345.66106958047027,350.6272798663534,350.2376447316162,338.4517783514265,364.7849130254953,270.03226438794616,254.12749030111428,264.0964140303413,286.3891172258082,293.62095015587283,300.7421138002831,251.77726534023387,255.94639069145893,272.47456851160973
3.0888030888030884,430.69192040279984,319.2244924842222,339.9684328986903,332.79036841121797,289.9793370360604,292.29300624913077,302.90722862281183,255.9288429093206,260.2265805733042,314.03307063300457,436.169509332031,322.06556249510953,343.35984768031614,335.76655684089076,293.7217036867124,296.4659257437169,306.33801968000375,263.37322768269235,267.794639991708,316.87448303439675,314.20974987479326,342.62121519480445,,227.4603302018729,233.66743308749182,271.2312444783432,299.16296319745345,291.0136838998197,296.6429142205792,284.42667555453625,244.969429084946,366.58128080045805,390.62375561971874,298.1535454612007,288.2333226964929,295.8176550535682,290.7722294152558,295.9502954147671,304.3847094189951,261.03070824549997,265.39522688014216,298.2909433226924,340.7538821202037,366.7237470563932,274.7753127585363,259.3740241094607,268.93472706108366,297.10355290319103,318.2678694430251,313.55721853675044,297.22534884470593,301.00277996005826,277.2445818725364,432.01470429232387,,,,341.255011157294,352.7420575214802,345.83192439923926,363.67058403573986,377.47116268537667,,440.02920160787863,356.46259837993597,365.2368932474481,364.6956636774768,349.01534388915695,358.3669630999402,363.9590372384775,345.28232979956715,350.3363431744282,350.6912538352503,338.82382167983474,364.92265744296344,270.94313818476417,255.2835438395642,265.10985822851995,286.2359161028071,292.9221257991185,300.46305237811714,250.83306318087023,254.97465112803724,273.33034803028033
3.119498069498069,431.0069758895243,318.7343195375517,339.76704424377914,332.36498642812126,289.37221271116806,291.5761828209098,302.25517341981976,255.1027792384122,259.36598571660556,313.55820506251956,436.4740760438584,321.59171981921816,343.10348674559555,335.3422187181932,293.1513393060502,295.79284582745726,305.71581724279076,262.6194029963074,266.992400277394,316.40748887753455,314.5623191084155,342.7387332346483,241.1981345966157,227.92008026563155,234.41958119358034,271.8422961139117,299.31860902467184,291.36901890024495,296.14647779052297,284.8140876677666,245.30574193134694,366.95637219492056,390.78014933865114,298.6845815987065,289.23440876826595,296.62019766021376,290.3137958387608,295.28970020909185,303.86095294825617,260.21319579304765,264.53990580625657,298.669134854159,341.1265388085526,366.8668577045697,275.6720075118845,260.4595681066391,269.911897851643,297.5990900765388,318.2658069037865,313.83072156362334,296.6206270328252,300.44665327027303,278.10145688101295,432.4970480087245,,,,340.9288598851822,352.3331200721244,345.58751567002855,362.74356033647416,377.3465270247059,,440.4645761308187,356.99345239404437,365.91191329637275,365.2823019426822,348.7384993498541,357.9741339214604,363.58210599525853,344.8922476218543,350.0475335812244,351.1275496143862,339.1886316232767,365.0569426639002,271.8215384808269,256.4150216768751,266.1051498901757,286.0419650780671,292.2083578039892,300.15004024459245,249.8965555403984,254.01209987834127,274.15390377499625
3.15019305019305,431.2944330663363,318.2544717270219,339.5265475294039,331.94103729343533,288.77852005331573,290.86448547258095,301.59733357226185,254.27447543799536,258.50398123894587,313.08405070276626,436.76603858724695,321.1176632562871,342.8239793626428,334.89786590346404,292.5846718739671,295.1251739737724,305.0986981268761,261.87227176756517,266.2072763393189,315.941673499594,314.9093651061028,342.85395758065863,241.89078763342758,228.40243363169182,235.22731408258736,272.4391786353661,299.4524614475316,291.7241849431552,295.6499904855778,285.19762480812,245.63671914815436,367.3235524110817,390.93925501567907,299.18195667672825,290.20936131387253,297.3956993451462,289.85108289639106,294.64201076227,303.34613064394125,259.4122510049391,263.70227925987666,299.01157651567553,341.4920771106787,367.00664493329674,276.53976399865996,261.52711689003064,270.87871096326666,298.0705926888995,318.24534453502736,314.0929333833063,296.0221497452311,299.88342437513455,278.9304454061916,432.9612001121531,,,,340.5933423461454,351.9172331148995,345.32449434195854,361.78217306172974,377.19932866548334,,440.88866047818004,357.51366493829727,366.5772192589593,365.8661757959259,348.45495617493117,357.57731330234225,363.19963258713926,344.4967788375877,349.76088993372906,351.55952437973497,339.5400779855901,365.1811015447377,272.6879653166469,257.5224486534766,267.07815493953643,285.82023362206553,291.4906921008613,299.8151757396512,248.96861437824614,253.04955998449665,274.9651867496922
3.1808880308880307,431.5855695580908,317.7741174671301,339.26099915156914,331.49641279137666,288.17803638602635,290.1680728179582,300.95491253459966,253.4620742303128,257.6496998172634,312.6108493613785,437.03768506089017,320.64373377044086,342.52327294477607,334.4463525122696,292.03186272931754,294.47322863664175,304.48658762140286,261.12237155455654,265.42016617656446,315.4772436786049,315.25095659591784,342.9669334186453,242.72573375339528,228.9099026044818,236.0906472358898,273.0221416864577,299.58610545210087,292.05827617622674,295.1645782769889,285.5566137654899,245.9762896631485,367.6897729933548,391.09399562176355,299.6459095030521,291.1535018058425,298.1444897157471,289.38463709583016,293.9863905613221,302.81913346640994,258.60911693094664,262.863363984551,299.30826983001447,341.8443365042272,367.13641340867304,277.39892068794904,262.57617098552424,271.81612165773566,298.53893588102,318.1952340580608,314.3439032229998,295.4298382485186,299.2997837331753,279.7508732663176,433.42345417032163,,,,340.22955082224564,351.4879500703425,345.068396636798,360.7989476941164,377.0229604179472,,441.2934515042506,358.0362009355818,367.2269994958139,366.42786668438436,348.1646176178342,357.1763884850484,362.8184818860822,344.10185648397385,349.4764414895176,351.9612666346007,339.8845988816094,365.30869011504996,273.5234454673279,258.60636574467276,268.02466148015134,285.543865164395,290.78001236779187,299.4599160309512,248.04863269148845,252.10492609772066,275.7450119557656
3.2115830115830115,431.8649787874437,317.2936144760968,338.98432633053034,331.0438963013899,287.5808113510911,289.46631620453337,300.31718571022833,252.6472828031947,256.8030137759941,312.13881181943896,437.29703946986984,320.15896214425356,342.2032126712934,333.9886290322802,291.47242969439407,293.81605846438015,303.8686907368067,260.3883188828181,264.6404331598966,315.0032725708405,315.5871714750371,343.0777010424835,243.66180081598793,229.45365782418926,236.98928316656531,273.59144033834315,299.70879528519475,292.39256253686835,294.6694851688014,285.90091768822646,246.79683419801762,368.0484428500058,391.2372701961444,300.08740502690813,292.07255396838053,298.8668822346618,288.9149473581062,293.34382890182303,302.2910792463962,257.8222690629029,262.03244833955455,299.5816701504581,342.1898046031789,367.2630089654264,278.2401063843072,263.60649555089714,272.7343963880785,298.9834449255234,318.1375786403332,314.58366285999,294.8436155432899,298.7112405792379,280.5438656212899,433.8677892224636,,,,339.86257622151055,351.06490317139145,344.79392779575363,359.78592205124426,376.8254398181777,,441.69537584380504,358.53436522625094,367.8556089343406,366.99525768498154,347.8673723688465,356.77124471845974,362.4319680736139,343.6941464534583,349.2006394650792,352.3458494948018,340.22865201909127,365.43303654859415,274.3479626594598,259.667350201325,268.9500476462704,285.24573424542837,290.05641597179687,299.09637703588237,247.13649683736446,251.16899839518814,276.5133702607984
3.242277992277992,432.13280907596067,316.8132820768587,338.66282556097957,330.59609836577033,286.98679875456156,288.7694032789675,299.67351586723987,251.84813816017237,255.96379907672627,311.65715829747717,437.5521298961039,319.68619458709816,341.85354479021044,333.52556112710965,290.9165511708985,293.16400797429304,303.266396176937,259.6606319652632,263.8773467605143,314.5421537007971,315.9180865757448,343.1927061974075,244.64021982939974,230.02341266245097,237.9276099962523,274.1423783692563,299.8205597844892,292.7060787134683,294.17573264407804,286.2301180282432,247.68356673317697,368.39293975879616,391.3835159925208,300.47470668821654,292.97753356292736,299.563176085423,288.43233048099853,292.69340574034027,301.76228887538633,257.03306700789665,261.20939294925574,299.8113067620079,342.5349845985962,367.3932820831362,279.05384514757077,264.6180456539113,273.6439046125903,299.4249843259371,318.05019597530384,314.8122240772625,294.26340006020405,298.1210787385521,281.3299003572799,434.30241683629487,,,,339.4671429611126,350.62205589313515,344.5265630970712,358.73523596249026,376.6069513006046,,442.0782680681742,359.02114614263826,368.47105528387766,367.5556664789737,347.5630918860725,356.36175887525314,362.03342098027224,343.27959041421224,348.9141776475879,352.7134067257692,340.56609081059963,365.55420916234635,275.14239893414674,260.7059623322191,269.8597411966811,284.9187304682035,289.33068253987955,298.69430886908617,246.2320956988498,250.2416260710129,277.25092962336686
3.2729729729729726,432.3814237834816,316.3334024489641,338.333992512488,330.1307147745546,286.39594921238705,288.0772421718125,299.04497086631534,251.0464626774218,255.14103306491177,311.18801382071325,437.7952283479931,319.21437585285764,341.49990611989057,333.0579341652079,290.37432791262756,292.52733325543005,302.66888465594883,258.9299316620983,263.1119672336397,314.0829021747316,316.24378401147203,343.2991860756436,245.62110911790143,230.6301164962609,238.88286841157867,274.68007053994756,299.91064397395036,293.009519490978,293.69423034243806,286.55393636495467,248.6233689281293,368.736990476242,391.5256308996156,300.8402630997908,293.8478972971838,300.222912625604,287.95743950873333,292.0457456957243,301.2330505810716,256.2506863666459,260.3940621536614,300.0089262026726,342.8673516972006,367.5205266392879,279.8605427210175,265.61091431939184,274.52541618276666,299.8428106743102,317.9553572275915,315.02958686027466,293.6994268497949,297.5314985977724,282.0894036380343,434.7274622406056,,,,339.0687704443649,350.18549568440716,344.24733278295844,357.6526420720801,376.3681906701122,,442.458566377564,359.50968828270805,369.0815886322606,368.10313032565534,347.24520602500115,355.94780943633134,361.6296565623866,342.86411639912643,348.64279090865296,353.07716476424645,340.8970599021946,365.6722743593267,275.91692040721,261.72276641188887,270.7494425128525,284.555632593794,288.60328857998536,298.28664095622065,245.33532059191845,249.322662834405,277.9678221212536
3.3036679536679534,432.6187432230369,315.8431290902873,337.98768103167527,329.6601966309969,285.808212842584,287.3897464170708,298.4103754849825,250.26018945011313,254.3163777237116,310.72053399153594,438.018607150437,318.73249995085166,341.1198478018694,332.58645725675257,289.8253917381018,291.8852268184484,302.06542472616735,258.2146958779321,262.3629377110572,313.6145859845675,316.56434301870576,343.4035806303098,246.5965860874872,231.2757643390376,239.8505091415671,275.20965704672244,300.00065258954305,293.31362484880214,293.2041751692863,286.8512265458744,249.5589862366802,369.0739665914005,391.6565124290728,301.1738426594834,294.69456843186964,300.8677406856167,287.48048627033114,291.4111733259538,300.7036230473164,255.48419298757202,259.58632391410765,300.1757006209786,343.1933934296496,367.64481105964455,280.64123835808374,266.58528996554884,275.3892467745817,300.24726891848115,317.83107721623173,315.23572601667917,293.1206763973899,296.9439933518544,282.84290221666254,435.143050813014,,,,338.64204392604654,349.729218092969,343.9626346654445,356.53719950109274,376.1167556271002,,442.82824606341154,359.97314444571714,369.6822211602497,368.64530062251055,346.92001453555406,355.52926897618636,361.2207261114938,342.43444291074553,348.3607369208649,353.4111205783626,341.2217000900096,365.7872966875107,276.67191677897154,262.718317642789,271.6148094408177,284.16889217480974,287.8847916135009,297.8641385742093,244.44606517682462,248.41196670376408,278.6642573519313
3.334362934362934,432.8526890304371,315.3649106322468,337.6136934169565,329.18529563387,285.2235419067319,286.7068282335537,297.7907137573001,249.4712561847487,253.49884233114406,310.2439323043151,438.2302810316736,318.26322771022456,340.7387363202894,332.1117765073586,289.2798615154336,291.24796440180677,301.477278432916,257.50552621337187,261.6114302543486,313.15944264394807,316.8798473873011,343.5059314586328,247.55711547182113,231.9573607873242,240.83174441647378,275.7263891085294,300.06904553835614,293.5973396018927,292.71640349206444,287.12118907793337,250.47921892177965,369.39722695647936,391.7977645404384,301.46525421177546,295.5179707763689,301.48716204426097,286.9917139680026,290.76902900170194,300.17423824363186,254.71511271527908,258.79529411048026,300.3128730982849,343.5196124090954,367.7594287124785,281.40523532748284,267.5414271955389,276.24083129704275,300.63836408140435,317.68873668703225,315.4306078998763,292.56827395933925,296.359591872541,283.570705995045,435.54929784557226,,,,338.206020117022,349.27274787944236,343.6788350685566,355.3881240133811,375.8390979160705,,443.1874286732961,360.43845292049775,370.2689118738484,369.18994519718484,346.5938053572012,355.1060140847723,360.8066664247651,341.99653203172727,348.0937084972518,353.7284507745582,341.5338327787655,365.89933889676394,277.4077321842693,263.6931606817331,272.4611823392739,283.76082063312964,287.14519226779385,297.4175647796503,243.56422537324576,247.50940053484396,279.34047768862655
3.365057915057915,433.0756094963608,314.88782447947284,337.23722269901333,328.7066952592876,284.6418852336215,286.0284052084902,297.16489470496856,248.69749384353653,252.68831599153063,309.78017603420585,438.43826470089357,317.79548366712754,340.33397586025416,331.6344732895085,288.7376855091262,290.6154658833544,300.89369320711364,256.80232779572214,260.8759923477758,312.6954707206868,317.19037738301495,343.60627520276824,248.49606246438483,232.67528484753737,241.81150451471157,276.22547654589783,300.1374503935134,293.87136177181344,292.2311505667748,287.38344402875794,251.38619284500487,369.7205027178483,391.9207530629351,301.73643050322914,296.31901496522175,302.0705942223363,286.5115700586079,290.12969332971835,299.645103987973,253.9616750711579,258.0023349133869,300.421740434788,343.8398010906666,367.8779919898704,282.163607167283,268.47962717097073,277.07566874158067,301.01603574136607,317.53979019470654,315.60316639633925,292.01126434443404,295.77900858652345,284.2933862348816,435.94631960355446,,,,337.75463963279117,348.8095918353744,343.37696853020736,354.20484171435595,375.54276284006085,,443.52806293693254,360.87855100690615,370.85470387503517,369.7312916072184,346.25999247420197,354.6779178693437,360.38750998138505,341.5563306692651,347.81596690982457,354.04237790739086,341.84621023396426,366.00846199487125,278.1345638963209,264.6382667478618,273.28903728169917,283.333529088314,286.42530695759854,296.9689651237803,242.6896992793712,246.60602698337232,279.9966794315316
3.3957528957528957,433.272073275278,314.4010035597074,336.8360436632825,328.2135033914928,284.06319498252185,285.354393621761,296.55382043617476,247.92094977969253,251.89368147627982,309.3184250123608,438.6269418165431,317.3182518219541,339.9187529323484,331.1550774320511,288.19881526522124,289.98764142819846,300.3039966888065,256.0958314444462,260.1379016858749,312.24481566534234,317.4900812472077,343.7046519637419,249.41723857558782,233.43310976169573,242.78058161853724,276.7120023559283,300.1843326723944,294.1357959695647,291.7591072081207,287.62665090830797,252.27489348699598,370.0371429248973,392.03989544189386,301.96685649011687,297.09161518128536,302.6289381929119,286.0201782266313,289.5034584198751,299.11640626605043,253.20550875268438,257.2165931953706,300.503643761966,344.14773783410146,367.9870149588422,282.89666442126526,269.40022171193556,277.8891987337357,301.380183604796,317.36258599427373,315.7753659401701,291.4598598849324,295.2027394042975,284.9911450857243,436.3342230491244,,,,337.28195164046673,348.33328486502313,343.08236069902455,352.98704502246255,375.2282211809176,,443.85842845942636,361.3203468306033,371.27327007551145,370.27054282667524,345.9184366989003,354.2382495594258,359.9699954126995,341.10702607339994,347.5531678973621,354.32667572779815,342.1463424250403,366.1147241930816,278.8230664628017,265.5732450089096,274.0988272244642,282.88893465795354,285.6951399350276,296.4985137573008,241.82238709476542,245.71935015722872,280.6330236587264
3.426447876447876,433.4733376678796,313.92672121450323,336.4232935405626,327.72931999063104,283.4973246268551,284.6847150909498,295.9469130590269,247.15935534555325,251.0968285793543,308.8479040348459,438.8043354108333,316.85402525339714,339.4941931758925,330.6624559407648,287.6631990840127,289.374654037866,299.72933038534103,255.4043290248232,259.4156129775079,311.7855178782309,317.790906992456,343.8010968835471,250.32970993360343,234.22880140760202,243.74003600237032,277.19107722891454,300.2205456700778,294.3907486670707,291.2794637591775,287.84955617263023,253.14083373878233,370.3404818757828,392.16960945849684,302.1679021038448,297.8419793461736,303.1731198104354,285.53786433390127,288.86977907483947,298.58831132895517,252.46474577125724,256.43795035768994,300.54926549157915,344.44990654658386,368.10010826704894,283.61484827088367,270.3035580644123,278.68681561062186,301.7306709324305,317.16876867112467,315.92508961714395,290.9139789311462,294.6311312365322,285.67445441593054,436.71311689483633,,,,336.8008229109859,347.8632559667579,342.7697120257009,351.7281331831515,374.8888951060329,,444.1868300888323,361.75057509857237,371.643831497701,370.8023138283829,345.56900158552367,353.8001176456626,359.54740667783756,340.64187155362345,347.2924089431331,354.59442073480324,342.44699429922895,366.21818538714115,279.50315632534733,266.48906210349946,274.89098742653164,282.4287714394398,284.9650844698762,296.0280316643539,240.96219175668585,244.84041141853947,281.2396806158082
3.457142857142857,433.6639605091836,313.44303579694997,336.0119524315585,327.2431191448892,282.9145127166604,284.0293371054379,295.33369413048615,246.39486637930304,250.30666970104926,308.3904330110246,438.97844613268217,316.38059634377885,339.061336050138,330.18028027740235,287.13078875140855,288.755914649514,299.14844655739597,254.71853579121927,258.69050777690404,311.33963639566963,318.0870067673984,343.895648566548,251.21516502121332,235.05466844919044,244.6920267004369,277.64790516728914,300.2569599401822,294.63630619252626,290.8028679005386,288.0404236625737,253.9936832928405,370.64425519183925,392.28125883879585,302.34041901680115,298.57576278766174,303.6817039818627,285.0447686142606,288.2389542981162,298.0609675894633,251.72112135885328,255.6754323699756,300.5813486312264,344.75280868195455,368.21055554911965,284.31854490783553,271.1900069974692,279.4689278779283,302.06732040508365,316.95898654111886,316.07429060079573,290.37354732039574,294.06441930169933,286.343682815999,437.0831012850402,,,,336.30546726325656,347.3736263681609,342.46430285052594,350.44194687002556,374.5392261694688,,444.5051937906334,362.15592983797427,371.9961441431477,371.3423058678535,345.21156471166955,353.3567847534215,359.1130574323023,340.16689117654926,347.02081808011843,354.85868481405777,342.74196661923446,366.3188946152539,280.16518536315647,267.38620539130414,275.66645386030507,281.9546030741983,284.2253987249174,295.53761753157085,240.1090160289381,243.96860730948566,281.8366484692789
3.4878378378378376,433.82850254857493,312.9721183738047,335.57959168714143,326.75535976953074,282.3542906091961,283.36806846387987,294.7349333611705,245.64511493551916,249.53201586475475,307.92436429573655,439.1257956438278,315.92035995910254,338.6330037429674,329.6973122205289,286.6115623915463,288.14160647312457,298.5824116581543,254.03380436437638,257.9809491642735,310.89621157674577,318.378460019941,343.9883406623997,252.0830868989583,235.91066014141822,245.63046007378514,278.1024756244657,300.27206550805954,294.87255108674884,290.32944839212746,288.218233001732,254.82922794241605,370.94179250664325,392.3892522759502,302.485326148089,299.2879304739608,304.1655756016647,284.56110966429384,287.61099242873183,297.5345073682119,250.99267053355146,254.91011552620458,300.57990358115796,345.05020587507875,368.31841444461196,285.0081265515002,272.059933260055,280.2359321487594,302.38991027927716,316.73395681864054,316.20082061547595,289.83847782690657,293.5027639474703,286.9991858323235,437.4442788409142,,,,335.7902321296225,346.8902728487685,342.1471601683215,349.11575538241044,374.1725500135821,,444.80546442319127,362.56347120353985,372.32469362808587,371.8865194784186,344.8460126888351,352.9081451090558,358.67366661764345,339.6881190468393,346.76398393536505,355.09289936137776,343.03137904340144,366.4169179091057,280.8094000758245,268.2651432628406,276.41466642466435,281.4580287342477,283.4963582880657,295.03852125129356,239.26705812130297,243.10476605742855,282.41405242617014
3.5185328185328184,433.99821895060734,312.5030449121109,335.13901794371077,326.2664530137894,281.78695201472607,282.71090474262417,294.12976010299406,244.8923642354008,248.7549256278079,307.4714318188117,439.27800055500563,315.45115222098525,338.17447080572606,329.20234885699927,286.08539757889656,287.53165370439405,298.0100553437451,253.3546334045753,257.2684215419214,310.44435516168005,318.6653494782373,344.08561834407385,252.93382559667617,236.78282448196964,246.55432631682723,278.5349686468775,300.27675711810264,295.0995585364906,289.8697319049663,288.3605920589674,255.6432122973534,371.2264066475674,392.50799887126465,302.5928630540888,299.9680461755672,304.6248373608477,284.06705610366953,286.99608007670173,297.00904831093595,250.26123388697738,254.15205729485564,300.5569691290209,345.34221899817186,368.4169698158559,285.6941099256178,272.913707880085,280.9882125845608,302.68768468043777,316.4834271609656,316.3266194607356,289.3087466944922,292.9462648625589,287.65150090242975,437.79674429858574,,,,335.2619903180557,346.38738246040623,341.8245844952955,347.7641399730976,373.78918762210117,,445.0959279649953,362.95996181949346,372.6368358703403,372.4465278599766,344.4658556199756,352.45409307306613,358.2292406078428,339.19890097489144,346.5026029131956,355.3099178905151,343.31534803910137,366.512302786492,281.43591450414834,269.1166492193475,277.15630011381666,280.9599534773047,282.7681485696148,294.5315168088635,238.43190641349858,242.24830357368307,282.9619424012731
